Date,Competition,Opponent,Player,number,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,Expected xG,Expected npxG,Expected xAG,SCA,GCA,Passes Cmp,Passes Att,Passes Cmp%,Passes PrgP,Carries Carries,Carries PrgC,Take-Ons Att,Take-Ons Succ,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match URL,Season,Position_Group,Take-Ons Succ%,Performance_Score
2024-05-19,La Liga,Villarreal,Federico Valverde,15,uy URU,DM,25-302,59,0,0,0,0,1,1,0,0,58,1,1,1,0.0,0.0,0.0,0,0,49,52,94.2,3,40,0,0,0,1,1,0,1,0,1,1,100.0,0,1,0,1,1,2,2,0,49,52,94.2,860,245,23,24,95.8,22,23,95.7,4,5,80.0,0,0.0,0.0,0,0,1,0,3,https://fbref.com/en/matches/ec275e77/Villarreal-Real-Madrid-May-19-2024-La-Liga,2023-24,Midfield,0.0,50.0
2024-05-19,La Liga,Villarreal,Eduardo Camavinga,12,fr FRA,DM,21-191,31,0,0,0,0,0,0,1,0,35,1,0,0,0.0,0.0,0.1,0,0,29,32,90.6,0,22,0,0,0,1,1,1,0,0,1,2,50.0,1,0,0,0,0,1,2,0,29,32,90.6,422,67,16,18,88.9,10,10,100.0,2,2,100.0,0,0.1,0.0,1,0,0,0,0,https://fbref.com/en/matches/ec275e77/Villarreal-Real-Madrid-May-19-2024-La-Liga,2023-24,Midfield,0.0,50.0
2024-05-19,La Liga,Villarreal,Fran Garcia,20,es ESP,LB,24-279,90,0,0,0,0,0,0,0,0,84,3,2,1,0.0,0.0,0.0,0,0,64,78,82.1,0,50,1,0,0,3,2,3,0,0,1,4,25.0,3,1,1,0,2,5,1,0,64,78,82.1,933,186,38,42,90.5,24,27,88.9,1,5,20.0,0,0.0,0.0,0,0,0,0,0,https://fbref.com/en/matches/ec275e77/Villarreal-Real-Madrid-May-19-2024-La-Liga,2023-24,Defense,0.0,50.0
2024-05-19,La Liga,Villarreal,Antonio Rüdiger,22,de GER,CB,31-077,90,0,0,0,0,1,0,0,0,69,2,0,1,0.0,0.0,0.0,0,0,58,62,93.5,3,44,0,0,0,2,2,1,1,0,1,1,100.0,0,1,1,0,0,2,1,0,58,62,93.5,1137,463,19,20,95.0,31,32,96.9,6,7,85.7,0,0.0,0.0,0,4,0,0,3,https://fbref.com/en/matches/ec275e77/Villarreal-Real-Madrid-May-19-2024-La-Liga,2023-24,Defense,0.0,50.0
2024-05-19,La Liga,Villarreal,Éder Militão,3,br BRA,CB,26-122,60,0,0,0,0,0,0,0,0,59,3,3,1,0.0,0.0,0.0,0,0,40,46,87.0,2,36,2,0,0,3,0,3,0,0,2,3,66.7,1,1,1,0,3,6,3,0,40,46,87.0,756,258,17,17,100.0,19,21,90.5,4,7,57.1,0,0.0,0.0,0,2,0,0,2,https://fbref.com/en/matches/ec275e77/Villarreal-Real-Madrid-May-19-2024-La-Liga,2023-24,Defense,0.0,50.0
2024-05-19,La Liga,Villarreal,Nacho,6,es ESP,CB,34-122,30,0,0,0,0,0,0,0,0,28,1,1,1,0.0,0.0,0.0,0,0,25,25,100.0,0,14,0,0,0,1,1,1,0,0,0,1,0.0,1,1,1,0,1,2,0,0,25,25,100.0,423,133,8,8,100.0,15,15,100.0,1,1,100.0,0,0.0,0.0,0,0,0,0,0,https://fbref.com/en/matches/ec275e77/Villarreal-Real-Madrid-May-19-2024-La-Liga,2023-24,Defense,0.0,50.0
2024-05-19,La Liga,Villarreal,Lucas Vázquez,17,es ESP,RB,32-323,90,1,2,0,0,1,1,0,0,92,1,3,2,0.2,0.2,0.4,3,2,68,77,88.3,3,43,2,3,2,1,1,1,0,0,0,2,0.0,2,2,1,1,3,4,5,0,68,77,88.3,917,256,46,48,95.8,20,24,83.3,1,3,33.3,2,0.4,0.4,3,0,3,1,3,https://fbref.com/en/matches/ec275e77/Villarreal-Real-Madrid-May-19-2024-La-Liga,2023-24,Defense,66.66666666666666,50.0
2024-05-19,La Liga,Villarreal,Andriy Lunin,13,ua UKR,GK,25-098,90,0,0,0,0,0,0,0,0,47,0,0,0,0.0,0.0,0.0,0,0,39,43,90.7,0,29,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,39,43,90.7,918,593,7,7,100.0,23,23,100.0,9,12,75.0,0,0.0,0.0,0,0,0,0,0,https://fbref.com/en/matches/ec275e77/Villarreal-Real-Madrid-May-19-2024-La-Liga,2023-24,Goalkeeper,0.0,84.42
2024-05-25,La Liga,Real Betis,Vinicius Júnior,7,br BRA,FW,23-318,90,0,0,0,0,2,1,0,0,42,0,0,0,0.3,0.3,0.1,2,0,20,28,71.4,0,40,4,10,2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,20,28,71.4,260,53,13,16,81.3,3,3,100.0,1,4,25.0,0,0.1,0.1,1,3,0,0,0,https://fbref.com/en/matches/b4858ba8/Real-Madrid-Real-Betis-May-25-2024-La-Liga,2023-24,Forward,20.0,2.944444444444444
2024-05-25,La Liga,Real Betis,Rodrygo,11,br BRA,FW,23-137,90,0,0,0,0,1,0,0,0,51,1,0,0,0.1,0.1,0.3,5,0,38,44,86.4,2,41,6,2,1,1,1,0,0,1,0,0,,0,0,0,0,0,1,1,0,38,44,86.4,446,56,27,28,96.4,10,11,90.9,0,1,0.0,0,0.3,0.6,3,1,0,0,2,https://fbref.com/en/matches/b4858ba8/Real-Madrid-Real-Betis-May-25-2024-La-Liga,2023-24,Forward,50.0,5.222222222222222
2024-05-25,La Liga,Real Betis,Jude Bellingham,5,eng ENG,AM,20-331,90,0,0,0,0,2,1,0,0,79,1,0,2,0.1,0.1,0.0,1,0,63,70,90.0,6,49,1,2,2,1,1,0,1,0,1,3,33.3,2,2,0,2,0,1,1,0,63,70,90.0,926,116,41,43,95.3,17,19,89.5,4,5,80.0,0,0.0,0.0,0,5,0,0,6,https://fbref.com/en/matches/b4858ba8/Real-Madrid-Real-Betis-May-25-2024-La-Liga,2023-24,Midfield,100.0,50.0
2024-05-25,La Liga,Real Betis,Toni Kroos,8,de GER,LM,34-142,86,0,0,0,0,1,1,0,0,122,2,2,1,0.0,0.0,0.2,6,0,110,115,95.7,18,84,1,0,0,2,1,0,1,1,0,5,0.0,5,1,0,1,2,4,0,0,110,115,95.7,2027,802,53,53,100.0,34,36,94.4,20,23,87.0,0,0.2,0.2,3,15,0,0,18,https://fbref.com/en/matches/b4858ba8/Real-Madrid-Real-Betis-May-25-2024-La-Liga,2023-24,Midfield,0.0,50.0
2024-05-25,La Liga,Real Betis,Dani Ceballos,19,es ESP,LM,27-292,4,0,0,0,0,0,0,0,0,6,1,0,0,0.0,0.0,0.0,0,0,6,6,100.0,0,4,0,0,0,1,1,0,0,1,1,1,100.0,0,0,0,0,0,1,0,0,6,6,100.0,100,19,3,3,100.0,2,2,100.0,1,1,100.0,0,0.0,0.0,0,2,0,0,0,https://fbref.com/en/matches/b4858ba8/Real-Madrid-Real-Betis-May-25-2024-La-Liga,2023-24,Midfield,0.0,50.0
2024-05-25,La Liga,Real Betis,Eduardo Camavinga,12,fr FRA,CM,21-197,73,0,0,0,0,0,0,0,0,72,4,0,1,0.0,0.0,0.0,2,0,56,61,91.8,8,51,2,2,1,4,1,2,1,1,0,0,,0,1,0,1,0,4,3,0,56,61,91.8,838,211,29,30,96.7,26,28,92.9,0,2,0.0,0,0.0,0.1,0,5,1,0,8,https://fbref.com/en/matches/b4858ba8/Real-Madrid-Real-Betis-May-25-2024-La-Liga,2023-24,Midfield,50.0,50.0
2024-05-25,La Liga,Real Betis,Luka Modrić,10,hr CRO,CM,38-259,17,0,0,0,0,1,0,0,0,23,0,1,0,0.0,0.0,0.0,1,0,18,21,85.7,6,14,0,2,1,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,18,21,85.7,306,68,11,12,91.7,5,5,100.0,2,3,66.7,0,0.0,0.1,0,2,3,0,6,https://fbref.com/en/matches/b4858ba8/Real-Madrid-Real-Betis-May-25-2024-La-Liga,2023-24,Midfield,50.0,50.0
2024-05-25,La Liga,Real Betis,Federico Valverde,15,uy URU,RM,25-308,90,0,0,0,0,1,0,0,0,76,1,3,3,0.0,0.0,0.1,2,0,58,64,90.6,5,41,0,1,0,1,1,1,0,0,0,2,0.0,2,3,0,3,3,4,1,0,58,64,90.6,897,182,38,39,97.4,16,20,80.0,4,5,80.0,0,0.1,0.1,2,10,0,0,5,https://fbref.com/en/matches/b4858ba8/Real-Madrid-Real-Betis-May-25-2024-La-Liga,2023-24,Midfield,0.0,50.0
2024-05-25,La Liga,Real Betis,Ferland Mendy,23,fr FRA,LB,28-352,90,0,0,0,0,2,1,0,0,68,0,0,2,0.1,0.1,0.0,0,0,57,60,95.0,4,48,1,1,0,0,0,0,0,0,0,0,,0,2,0,2,0,0,0,0,57,60,95.0,734,172,38,40,95.0,19,20,95.0,0,0,0.0,0,0.0,0.0,0,1,1,0,4,https://fbref.com/en/matches/b4858ba8/Real-Madrid-Real-Betis-May-25-2024-La-Liga,2023-24,Defense,0.0,50.0
2024-05-25,La Liga,Real Betis,Nacho,6,es ESP,CB,34-128,63,0,0,0,0,0,0,1,0,56,0,0,2,0.0,0.0,0.0,0,0,46,48,95.8,1,32,1,0,0,0,0,0,0,0,0,0,,0,2,0,2,0,0,4,0,46,48,95.8,706,357,26,26,100.0,18,20,90.0,2,2,100.0,0,0.0,0.0,0,3,0,0,1,https://fbref.com/en/matches/b4858ba8/Real-Madrid-Real-Betis-May-25-2024-La-Liga,2023-24,Defense,0.0,50.0
2024-05-25,La Liga,Real Betis,Éder Militão,3,br BRA,CB,26-128,27,0,0,0,0,0,0,0,0,16,0,0,1,0.0,0.0,0.0,0,0,14,14,100.0,1,10,0,0,0,0,0,0,0,0,0,0,,0,1,1,0,0,0,1,0,14,14,100.0,270,109,3,3,100.0,10,10,100.0,1,1,100.0,0,0.0,0.0,0,0,0,0,1,https://fbref.com/en/matches/b4858ba8/Real-Madrid-Real-Betis-May-25-2024-La-Liga,2023-24,Defense,0.0,50.0
2024-05-25,La Liga,Real Betis,Antonio Rüdiger,22,de GER,CB,31-083,90,0,0,0,0,2,0,0,0,62,0,0,0,0.2,0.2,0.0,0,0,51,57,89.5,4,46,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,51,57,89.5,892,410,22,23,95.7,27,28,96.4,2,6,33.3,0,0.0,0.0,0,3,0,0,4,https://fbref.com/en/matches/b4858ba8/Real-Madrid-Real-Betis-May-25-2024-La-Liga,2023-24,Defense,0.0,50.0
2024-05-25,La Liga,Real Betis,Dani Carvajal,2,es ESP,RB,32-135,73,0,0,0,0,1,0,1,0,57,1,1,0,0.1,0.1,0.0,1,0,43,51,84.3,3,32,1,0,0,1,1,1,0,0,1,1,100.0,0,0,0,0,1,2,1,0,43,51,84.3,645,69,26,29,89.7,15,17,88.2,1,2,50.0,0,0.0,0.0,0,1,1,0,3,https://fbref.com/en/matches/b4858ba8/Real-Madrid-Real-Betis-May-25-2024-La-Liga,2023-24,Defense,0.0,50.0
2024-05-25,La Liga,Real Betis,Lucas Vázquez,17,es ESP,RB,32-329,17,0,0,0,0,0,0,0,0,20,0,0,0,0.0,0.0,0.0,0,0,15,17,88.2,2,16,1,1,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,15,17,88.2,175,52,13,13,100.0,1,3,33.3,0,0,0.0,0,0.0,0.0,0,1,1,0,2,https://fbref.com/en/matches/b4858ba8/Real-Madrid-Real-Betis-May-25-2024-La-Liga,2023-24,Defense,100.0,50.0
2024-05-25,La Liga,Real Betis,Thibaut Courtois,1,be BEL,GK,32-014,62,0,0,0,0,0,0,0,0,24,0,0,0,0.0,0.0,0.0,0,0,22,22,100.0,0,14,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,22,22,100.0,478,368,7,7,100.0,10,10,100.0,5,5,100.0,0,0.0,0.0,0,0,0,0,0,https://fbref.com/en/matches/b4858ba8/Real-Madrid-Real-Betis-May-25-2024-La-Liga,2023-24,Goalkeeper,0.0,100.0
2024-05-25,La Liga,Real Betis,Kepa Arrizabalaga,25,es ESP,GK,29-235,28,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,4,4,100.0,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,4,4,100.0,83,66,0,0,,4,4,100.0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,https://fbref.com/en/matches/b4858ba8/Real-Madrid-Real-Betis-May-25-2024-La-Liga,2023-24,Goalkeeper,0.0,60.0
2024-06-01,Champions League,Dortmund,Vinicius Júnior,7,br BRA,"FW,LW",23-325,89,1,0,0,0,3,1,1,0,49,1,0,1,0.4,0.4,0.0,3,0,21,31,67.7,3,37,8,13,8,1,0,0,1,0,0,0,,0,1,0,1,0,1,0,0,21,31,67.7,322,43,12,13,92.3,4,9,44.4,2,5,40.0,0,0.0,0.0,0,0,1,0,3,https://fbref.com/en/matches/92843563/Dortmund-Real-Madrid-June-1-2024-Champions-League,2023-24,,61.53846153846154,0.0
2024-06-01,Champions League,Dortmund,Lucas Vázquez,17,es ESP,FW,32-336,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,,0,0,,0,0,0.0,0,0.0,0.0,0,0,0,0,0,https://fbref.com/en/matches/92843563/Dortmund-Real-Madrid-June-1-2024-Champions-League,2023-24,Forward,0.0,0.0
2024-06-01,Champions League,Dortmund,Rodrygo,11,br BRA,"FW,RW",23-144,89,0,0,0,0,0,0,0,0,24,0,0,3,0.0,0.0,0.0,1,0,15,17,88.2,0,19,2,5,1,0,0,0,0,0,0,1,0.0,1,3,0,3,0,0,0,0,15,17,88.2,173,24,12,13,92.3,3,3,100.0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,https://fbref.com/en/matches/92843563/Dortmund-Real-Madrid-June-1-2024-Champions-League,2023-24,,20.0,0.0
2024-06-01,Champions League,Dortmund,Éder Militão,3,br BRA,CB,26-135,1,0,0,0,0,0,0,0,0,2,1,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,1,1,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,,0,0,,0,0,0.0,0,0.0,0.0,0,0,0,0,0,https://fbref.com/en/matches/92843563/Dortmund-Real-Madrid-June-1-2024-Champions-League,2023-24,Defense,0.0,50.0
2024-06-01,Champions League,Dortmund,Jude Bellingham,5,eng ENG,AM,20-338,84,0,1,0,0,1,0,0,0,45,2,0,0,0.2,0.2,0.4,3,1,30,36,83.3,3,31,1,1,0,2,1,0,1,1,0,1,0.0,1,0,0,0,0,2,2,0,30,36,83.3,413,50,20,22,90.9,10,13,76.9,0,0,0.0,1,0.4,0.0,3,2,0,0,3,https://fbref.com/en/matches/92843563/Dortmund-Real-Madrid-June-1-2024-Champions-League,2023-24,Midfield,0.0,50.0
2024-06-01,Champions League,Dortmund,Joselu,14,es ESP,"FW,AM",34-066,6,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,1,3,33.3,0,2,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,3,33.3,13,6,1,3,33.3,0,0,,0,0,0.0,0,0.0,0.0,0,0,0,0,0,https://fbref.com/en/matches/92843563/Dortmund-Real-Madrid-June-1-2024-Champions-League,2023-24,,0.0,0.0
2024-06-01,Champions League,Dortmund,Toni Kroos,8,de GER,LM,34-149,85,0,1,0,0,2,2,0,0,108,2,0,0,0.1,0.1,0.4,8,1,95,103,92.2,8,61,0,0,0,2,1,2,0,0,2,3,66.7,1,0,0,0,0,2,1,0,95,103,92.2,1759,652,44,45,97.8,36,37,97.3,14,20,70.0,1,0.4,0.5,4,6,1,1,8,https://fbref.com/en/matches/92843563/Dortmund-Real-Madrid-June-1-2024-Champions-League,2023-24,Midfield,0.0,50.0
2024-06-01,Champions League,Dortmund,Luka Modrić,10,hr CRO,"CM,LM",38-266,5,0,0,0,0,0,0,0,0,8,0,0,0,0.0,0.0,0.0,0,0,7,8,87.5,1,4,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,7,8,87.5,78,22,5,5,100.0,2,2,100.0,0,0,0.0,0,0.0,0.0,0,2,0,0,1,https://fbref.com/en/matches/92843563/Dortmund-Real-Madrid-June-1-2024-Champions-League,2023-24,,0.0,0.0
2024-06-01,Champions League,Dortmund,Eduardo Camavinga,12,fr FRA,CM,21-204,90,0,0,0,0,1,1,0,0,78,1,0,5,0.0,0.0,0.2,4,0,57,63,90.5,5,41,1,2,1,1,1,0,1,0,1,1,100.0,0,5,2,3,0,1,5,0,57,63,90.5,887,210,32,35,91.4,23,24,95.8,2,2,100.0,0,0.2,0.1,1,7,0,0,5,https://fbref.com/en/matches/92843563/Dortmund-Real-Madrid-June-1-2024-Champions-League,2023-24,Midfield,50.0,50.0
2024-06-01,Champions League,Dortmund,Federico Valverde,15,uy URU,"RM,CM",25-315,90,0,0,0,0,2,0,0,0,62,1,0,2,0.0,0.0,0.0,3,1,50,54,92.6,6,39,2,0,0,1,0,0,0,1,0,2,0.0,2,2,1,1,0,1,0,0,50,54,92.6,825,199,28,30,93.3,17,19,89.5,5,5,100.0,0,0.0,0.0,1,4,2,0,6,https://fbref.com/en/matches/92843563/Dortmund-Real-Madrid-June-1-2024-Champions-League,2023-24,,0.0,0.0
2024-06-01,Champions League,Dortmund,Ferland Mendy,23,fr FRA,LB,28-359,90,0,0,0,0,0,0,0,0,63,3,1,2,0.0,0.0,0.0,0,0,52,52,100.0,7,37,0,0,0,3,3,1,2,0,3,3,100.0,0,2,0,2,1,4,3,0,52,52,100.0,739,181,31,31,100.0,17,17,100.0,3,3,100.0,0,0.0,0.0,0,5,0,0,7,https://fbref.com/en/matches/92843563/Dortmund-Real-Madrid-June-1-2024-Champions-League,2023-24,Defense,0.0,50.0
2024-06-01,Champions League,Dortmund,Nacho,6,es ESP,CB,34-135,90,0,0,0,0,1,1,0,0,65,1,3,0,0.1,0.1,0.0,0,0,58,60,96.7,0,44,0,0,0,1,0,1,0,0,0,0,,0,0,0,0,3,4,0,0,58,60,96.7,950,352,25,25,100.0,30,31,96.8,2,3,66.7,0,0.0,0.0,0,1,0,0,0,https://fbref.com/en/matches/92843563/Dortmund-Real-Madrid-June-1-2024-Champions-League,2023-24,Defense,0.0,50.0
2024-06-01,Champions League,Dortmund,Antonio Rüdiger,22,de GER,CB,31-090,90,0,0,0,0,0,0,0,0,81,1,0,0,0.0,0.0,0.0,0,0,74,77,96.1,11,63,0,0,0,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,4,0,74,77,96.1,1458,575,25,26,96.2,39,40,97.5,10,11,90.9,0,0.0,0.0,0,9,0,0,11,https://fbref.com/en/matches/92843563/Dortmund-Real-Madrid-June-1-2024-Champions-League,2023-24,Defense,0.0,50.0
2024-06-01,Champions League,Dortmund,Dani Carvajal,2,es ESP,RB,32-142,90,1,0,0,0,3,1,0,0,71,1,0,3,0.3,0.3,0.0,1,0,50,63,79.4,4,33,0,0,0,1,1,0,1,0,1,1,100.0,0,3,1,2,0,1,1,0,50,63,79.4,833,204,23,26,88.5,24,28,85.7,2,4,50.0,0,0.0,0.0,0,3,0,0,4,https://fbref.com/en/matches/92843563/Dortmund-Real-Madrid-June-1-2024-Champions-League,2023-24,Defense,0.0,50.0
2024-06-01,Champions League,Dortmund,Thibaut Courtois,1,be BEL,GK,32-021,90,0,0,0,0,0,0,0,0,26,0,0,0,0.0,0.0,0.0,0,0,19,23,82.6,0,17,0,0,0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,19,23,82.6,329,177,5,5,100.0,13,13,100.0,1,5,20.0,0,0.0,0.0,0,0,0,0,0,https://fbref.com/en/matches/92843563/Dortmund-Real-Madrid-June-1-2024-Champions-League,2023-24,Goalkeeper,0.0,57.559999999999995
2024-08-18,La Liga,Mallorca,Kylian Mbappé,9,fr FRA,FW,25-242,90,0,0,0,0,4,2,0,0,40,0,0,0,0.3,0.3,0.0,0,0,25,32,78.1,5,26,5,5,3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,25,32,78.1,341,62,16,21,76.2,7,7,100.0,1,1,100.0,0,0.0,0.1,0,3,0,0,5,https://fbref.com/en/matches/c6b7a6e0/Mallorca-Real-Madrid-August-18-2024-La-Liga,2024-25,Forward,60.0,7.388888888888888
2024-08-18,La Liga,Mallorca,Vinicius Júnior,7,br BRA,LW,24-037,87,0,1,0,0,2,0,0,0,55,0,0,0,0.1,0.1,0.3,7,1,33,44,75.0,5,41,4,8,3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,33,44,75.0,459,73,19,23,82.6,8,12,66.7,2,2,100.0,1,0.3,0.4,6,0,3,0,5,https://fbref.com/en/matches/c6b7a6e0/Mallorca-Real-Madrid-August-18-2024-La-Liga,2024-25,,37.5,0.0
2024-08-18,La Liga,Mallorca,Brahim Díaz,21,ma MAR,LW,25-015,3,0,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,1,0,5,5,100.0,2,5,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,5,5,100.0,66,28,1,1,100.0,3,3,100.0,0,0,0.0,0,0.0,0.0,0,1,0,0,2,https://fbref.com/en/matches/c6b7a6e0/Mallorca-Real-Madrid-August-18-2024-La-Liga,2024-25,,0.0,0.0
2024-08-18,La Liga,Mallorca,Rodrygo,11,br BRA,RW,23-222,90,1,0,0,0,3,2,0,0,77,1,0,2,0.2,0.2,0.0,3,0,60,69,87.0,4,50,5,4,2,1,1,1,0,0,1,1,100.0,0,2,0,2,0,1,0,0,60,69,87.0,762,147,38,39,97.4,19,20,95.0,1,6,16.7,0,0.0,0.1,1,5,1,0,4,https://fbref.com/en/matches/c6b7a6e0/Mallorca-Real-Madrid-August-18-2024-La-Liga,2024-25,,50.0,0.0
2024-08-18,La Liga,Mallorca,Jude Bellingham,5,eng ENG,LM,21-050,87,0,0,0,0,0,0,0,0,82,6,0,2,0.0,0.0,0.1,4,0,63,73,86.3,14,57,2,1,1,6,5,5,1,0,3,3,100.0,0,2,0,2,0,6,0,0,63,73,86.3,1066,346,32,34,94.1,24,26,92.3,5,8,62.5,0,0.1,0.2,2,8,3,0,14,https://fbref.com/en/matches/c6b7a6e0/Mallorca-Real-Madrid-August-18-2024-La-Liga,2024-25,Midfield,100.0,50.0
2024-08-18,La Liga,Mallorca,Arda Güler,15,tr TUR,RM,19-175,3,0,0,0,0,0,0,0,0,5,0,0,1,0.0,0.0,0.0,0,0,2,4,50.0,0,3,0,1,1,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,2,4,50.0,25,0,1,1,100.0,1,3,33.3,0,0,0.0,0,0.0,0.0,0,0,0,0,0,https://fbref.com/en/matches/c6b7a6e0/Mallorca-Real-Madrid-August-18-2024-La-Liga,2024-25,Midfield,100.0,50.0
2024-08-18,La Liga,Mallorca,Aurélien Tchouaméni,14,fr FRA,CM,24-204,62,0,0,0,0,0,0,0,0,63,4,0,0,0.0,0.0,0.0,1,0,57,58,98.3,4,42,0,0,0,4,2,3,1,0,1,2,50.0,1,0,0,0,0,4,1,0,57,58,98.3,982,229,23,24,95.8,25,25,100.0,6,6,100.0,0,0.0,0.0,0,4,0,0,4,https://fbref.com/en/matches/c6b7a6e0/Mallorca-Real-Madrid-August-18-2024-La-Liga,2024-25,Midfield,0.0,50.0
2024-08-18,La Liga,Mallorca,Luka Modrić,10,hr CRO,CM,38-344,28,0,0,0,0,2,1,0,0,46,0,0,0,0.0,0.0,0.0,3,0,36,44,81.8,5,33,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,36,44,81.8,607,166,16,17,94.1,15,18,83.3,3,6,50.0,0,0.0,0.0,0,7,0,0,5,https://fbref.com/en/matches/c6b7a6e0/Mallorca-Real-Madrid-August-18-2024-La-Liga,2024-25,Midfield,0.0,50.0
2024-08-18,La Liga,Mallorca,Federico Valverde,8,uy URU,"RM,LM",26-027,90,0,0,0,0,0,0,0,0,88,1,1,0,0.0,0.0,0.0,4,0,69,78,88.5,8,54,1,0,0,1,0,1,0,0,1,1,100.0,0,0,0,0,1,2,4,0,69,78,88.5,1037,244,33,34,97.1,31,33,93.9,2,4,50.0,0,0.0,0.1,1,8,1,0,8,https://fbref.com/en/matches/c6b7a6e0/Mallorca-Real-Madrid-August-18-2024-La-Liga,2024-25,,0.0,0.0
2024-08-18,La Liga,Mallorca,Ferland Mendy,23,fr FRA,LB,29-071,89,0,0,0,0,0,0,0,1,81,1,0,1,0.0,0.0,0.0,0,0,71,72,98.6,3,46,0,0,0,1,1,0,1,0,1,1,100.0,0,1,0,1,0,1,4,0,71,72,98.6,1040,301,47,47,100.0,17,17,100.0,6,7,85.7,0,0.0,0.0,0,5,0,0,3,https://fbref.com/en/matches/c6b7a6e0/Mallorca-Real-Madrid-August-18-2024-La-Liga,2024-25,Defense,0.0,50.0
2024-08-18,La Liga,Mallorca,Antonio Rüdiger,22,de GER,CB,31-168,90,0,0,0,0,1,0,0,0,83,0,1,1,0.0,0.0,0.0,1,0,65,73,89.0,9,50,1,1,1,0,0,0,0,0,0,1,0.0,1,1,1,0,1,1,6,0,65,73,89.0,1056,311,26,27,96.3,34,38,89.5,3,5,60.0,0,0.0,0.0,0,2,0,0,9,https://fbref.com/en/matches/c6b7a6e0/Mallorca-Real-Madrid-August-18-2024-La-Liga,2024-25,Defense,100.0,50.0
2024-08-18,La Liga,Mallorca,Éder Militão,3,br BRA,CB,26-213,90,0,0,0,0,1,0,0,0,67,2,0,0,0.0,0.0,0.0,0,0,58,60,96.7,5,51,1,0,0,2,2,1,1,0,2,5,40.0,3,0,0,0,0,2,5,0,58,60,96.7,1081,401,18,18,100.0,35,35,100.0,3,5,60.0,0,0.0,0.0,0,0,1,0,5,https://fbref.com/en/matches/c6b7a6e0/Mallorca-Real-Madrid-August-18-2024-La-Liga,2024-25,Defense,0.0,50.0
2024-08-18,La Liga,Mallorca,Dani Carvajal,2,es ESP,RB,32-220,86,0,0,0,0,0,0,0,0,68,0,2,0,0.0,0.0,0.0,1,0,50,59,84.7,2,36,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,3,0,50,59,84.7,697,238,31,34,91.2,18,21,85.7,0,2,0.0,0,0.0,0.0,0,2,0,0,2,https://fbref.com/en/matches/c6b7a6e0/Mallorca-Real-Madrid-August-18-2024-La-Liga,2024-25,Defense,0.0,50.0
2024-08-18,La Liga,Mallorca,Lucas Vázquez,17,es ESP,RB,33-048,4,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,2,4,50.0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,2,4,50.0,17,1,2,2,100.0,0,1,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,https://fbref.com/en/matches/c6b7a6e0/Mallorca-Real-Madrid-August-18-2024-La-Liga,2024-25,Defense,0.0,50.0
