Date,Competition,Opponent,Player,#,Nation,Pos,Age,Min, Gls, Ast, PK, PKatt, Sh, SoT, CrdY, CrdR, Int, Touches, Tkl, Blocks,Expected xG,Expected npxG,Expected xAG,SCA SCA,SCA GCA,Passes Cmp,Passes Att,Passes Cmp%,Passes PrgP,Carries Carries,Carries PrgC,Take-Ons Att,Take-Ons Succ,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match URL
1/29/23,La Liga,Real Sociedad,Thibaut Courtois,1,be BEL,GK,30-263,90,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,33,38,86.8,0,32,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,33,38,86.8,817,492,7,7,100,19,19,100,7,12,58.3,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/e75285fb/Real-Madrid-Real-Sociedad-January-29-2023-La-Liga
2/2/23,La Liga,Valencia,Karim Benzema,9,fr FRA,FW,35-045,59,0,2,0,0,2,0,1,0,0,28,0,0,0.5,0.5,0.8,6,2,22,24,91.7,2,17,3,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,22,24,91.7,250,68,16,17,94.1,5,5,100,0,0,,2,0.8,0.5,5,1,1,0,2,https://fbref.com/en/matches/c8355bdd/Real-Madrid-Valencia-February-2-2023-La-Liga
2/2/23,La Liga,Valencia,Rodrygo,21,br BRA,FW,22-024,31,0,0,0,0,2,1,0,0,0,22,0,0,0.2,0.2,0,3,0,14,17,82.4,1,13,0,7,4,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,14,17,82.4,161,12,7,9,77.8,5,5,100,0,0,,0,0,0,0,1,0,0,1,https://fbref.com/en/matches/c8355bdd/Real-Madrid-Valencia-February-2-2023-La-Liga
2/2/23,La Liga,Valencia,Vinicius Júnior,20,br BRA,LW,22-205,90,1,0,0,0,3,2,0,0,0,81,2,1,0.4,0.4,0.1,8,1,45,59,76.3,5,65,10,17,3,2,1,0,2,0,0,1,0,1,1,0,1,0,2,0,0,45,59,76.3,559,102,31,37,83.8,10,13,76.9,1,1,100,0,0.1,0.3,3,1,2,0,5,https://fbref.com/en/matches/c8355bdd/Real-Madrid-Valencia-February-2-2023-La-Liga
2/2/23,La Liga,Valencia,Marco Asensio,11,es ESP,RW,27-012,90,1,0,0,0,6,2,1,0,0,67,0,0,0.8,0.8,0.3,2,0,46,59,78,6,49,1,1,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,46,59,78,713,171,27,30,90,8,8,100,7,12,58.3,0,0.3,0.2,3,5,2,0,6,https://fbref.com/en/matches/c8355bdd/Real-Madrid-Valencia-February-2-2023-La-Liga
2/2/23,La Liga,Valencia,Dani Ceballos,19,es ESP,LM,26-179,90,0,0,0,0,0,0,0,0,2,121,2,1,0,0,0,3,0,104,111,93.7,14,85,4,5,3,2,2,0,0,2,1,2,50,1,1,1,0,2,4,0,0,104,111,93.7,1810,465,51,52,98.1,36,39,92.3,14,15,93.3,0,0,0.1,1,19,0,0,14,https://fbref.com/en/matches/c8355bdd/Real-Madrid-Valencia-February-2-2023-La-Liga
2/2/23,La Liga,Valencia,Toni Kroos,8,de GER,CM,33-029,65,0,0,0,0,0,0,0,0,0,69,1,0,0,0,0.1,2,0,66,69,95.7,7,53,1,0,0,1,1,1,0,0,0,0,,0,0,0,0,0,1,0,0,66,69,95.7,1185,506,29,30,96.7,29,29,100,7,9,77.8,0,0.1,0.1,1,9,1,0,7,https://fbref.com/en/matches/c8355bdd/Real-Madrid-Valencia-February-2-2023-La-Liga
2/2/23,La Liga,Valencia,Aurélien Tchouaméni,18,fr FRA,CM,23-006,25,0,0,0,0,2,0,0,0,1,33,0,0,0.1,0.1,0,0,0,28,29,96.6,1,26,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,28,29,96.6,572,116,11,11,100,12,13,92.3,5,5,100,0,0,0,0,2,0,0,1,https://fbref.com/en/matches/c8355bdd/Real-Madrid-Valencia-February-2-2023-La-Liga
2/2/23,La Liga,Valencia,Luka Modrić,10,hr CRO,RM,37-146,65,0,0,0,0,1,1,0,0,1,49,1,1,0.1,0.1,0.6,3,0,35,40,87.5,6,36,1,3,0,1,1,1,0,0,1,2,50,1,1,0,1,1,2,1,0,35,40,87.5,611,162,19,20,95,13,14,92.9,3,5,60,0,0.6,0.3,2,6,1,0,6,https://fbref.com/en/matches/c8355bdd/Real-Madrid-Valencia-February-2-2023-La-Liga
2/2/23,La Liga,Valencia,Federico Valverde,15,uy URU,RM,24-195,25,0,0,0,0,1,1,0,0,1,18,0,0,0.1,0.1,0,1,0,14,14,100,0,14,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,14,14,100,155,24,11,11,100,3,3,100,0,0,,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/c8355bdd/Real-Madrid-Valencia-February-2-2023-La-Liga
2/2/23,La Liga,Valencia,Eduardo Camavinga,12,fr FRA,LB,20-084,90,0,0,0,0,1,0,0,0,2,96,4,0,0.1,0.1,0.1,3,1,79,86,91.9,10,58,0,4,3,4,1,0,2,2,2,4,50,2,0,0,0,2,6,1,0,79,86,91.9,1047,334,51,53,96.2,20,23,87,3,4,75,0,0.1,0,2,9,1,0,10,https://fbref.com/en/matches/c8355bdd/Real-Madrid-Valencia-February-2-2023-La-Liga
2/2/23,La Liga,Valencia,Antonio Rüdiger,22,de GER,CB,29-336,90,0,0,0,0,0,0,0,0,0,82,1,1,0,0,0,0,0,69,73,94.5,4,64,0,0,0,1,1,1,0,0,1,1,100,0,1,1,0,0,1,2,0,69,73,94.5,1426,295,16,19,84.2,45,45,100,8,8,100,0,0,0,0,7,0,0,4,https://fbref.com/en/matches/c8355bdd/Real-Madrid-Valencia-February-2-2023-La-Liga
2/2/23,La Liga,Valencia,Éder Militão,3,br BRA,CB,25-015,35,0,0,0,0,0,0,0,0,0,45,0,2,0,0,0,0,0,40,41,97.6,4,37,0,0,0,0,0,0,0,0,0,0,,0,2,0,2,0,0,1,0,40,41,97.6,831,300,18,18,100,16,16,100,6,6,100,0,0,0,0,6,0,0,4,https://fbref.com/en/matches/c8355bdd/Real-Madrid-Valencia-February-2-2023-La-Liga
2/2/23,La Liga,Valencia,Dani Carvajal,2,es ESP,RB,31-022,55,0,0,0,0,0,0,0,0,1,61,3,0,0,0,0,2,0,46,55,83.6,0,40,2,1,0,3,2,1,2,0,2,2,100,0,0,0,0,1,4,1,0,46,55,83.6,670,101,32,33,97,13,18,72.2,1,3,33.3,0,0,0,0,4,0,0,0,https://fbref.com/en/matches/c8355bdd/Real-Madrid-Valencia-February-2-2023-La-Liga
2/2/23,La Liga,Valencia,Nacho,6,es ESP,"CB,RB",33-015,90,0,0,0,0,1,0,1,0,1,88,2,0,0.1,0.1,0,3,0,72,77,93.5,4,56,0,1,1,2,2,2,0,0,2,3,66.7,1,0,0,0,1,3,3,0,72,77,93.5,1051,263,45,47,95.7,24,26,92.3,3,4,75,0,0,0,0,3,0,0,4,https://fbref.com/en/matches/c8355bdd/Real-Madrid-Valencia-February-2-2023-La-Liga
2/2/23,La Liga,Valencia,Thibaut Courtois,1,be BEL,GK,30-267,90,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,24,25,96,0,17,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,24,25,96,530,292,6,6,100,15,15,100,3,4,75,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/c8355bdd/Real-Madrid-Valencia-February-2-2023-La-Liga
2/5/23,La Liga,Mallorca,Rodrygo,21,br BRA,FW,22-027,90,0,0,0,0,4,0,0,0,0,57,0,0,0.3,0.3,0.1,5,0,42,47,89.4,5,36,4,5,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,42,47,89.4,699,105,25,26,96.2,10,10,100,6,8,75,0,0.1,0.1,1,2,0,0,5,https://fbref.com/en/matches/a0914b2e/Mallorca-Real-Madrid-February-5-2023-La-Liga
2/5/23,La Liga,Mallorca,Vinicius Júnior,20,br BRA,LW,22-208,90,0,0,0,0,0,0,1,0,0,36,1,0,0,0,0,4,0,12,16,75,2,37,5,17,7,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0,12,16,75,163,37,8,9,88.9,3,6,50,1,1,100,0,0,0.1,1,0,1,1,2,https://fbref.com/en/matches/a0914b2e/Mallorca-Real-Madrid-February-5-2023-La-Liga
2/5/23,La Liga,Mallorca,Marco Asensio,11,es ESP,RW,27-015,70,0,0,0,1,2,0,0,0,0,35,1,0,0.8,0,0,1,0,22,27,81.5,2,24,0,2,0,1,1,0,1,0,1,1,100,0,0,0,0,0,1,0,0,22,27,81.5,322,42,12,13,92.3,7,7,100,1,5,20,0,0,0,1,1,0,0,2,https://fbref.com/en/matches/a0914b2e/Mallorca-Real-Madrid-February-5-2023-La-Liga
2/5/23,La Liga,Mallorca,Mariano,24,do DOM,RW,29-188,20,0,0,0,0,2,0,1,0,0,5,0,0,0.2,0.2,0,0,0,3,3,100,0,3,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,3,3,100,29,0,3,3,100,0,0,,0,0,,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/a0914b2e/Mallorca-Real-Madrid-February-5-2023-La-Liga
2/5/23,La Liga,Mallorca,Dani Ceballos,19,es ESP,LM,26-182,70,0,0,0,0,0,0,1,0,2,82,0,0,0,0,0.1,5,0,66,76,86.8,6,57,2,2,1,0,0,0,0,0,0,3,0,3,0,0,0,2,2,0,0,66,76,86.8,1111,244,21,23,91.3,34,36,94.4,4,8,50,0,0.1,0.1,4,13,1,0,6,https://fbref.com/en/matches/a0914b2e/Mallorca-Real-Madrid-February-5-2023-La-Liga
2/5/23,La Liga,Mallorca,David Alaba,4,at AUT,LB,30-226,20,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0.2,3,0,20,22,90.9,3,11,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,20,22,90.9,251,109,13,13,100,5,6,83.3,1,1,100,0,0.2,0.3,3,2,3,2,3,https://fbref.com/en/matches/a0914b2e/Mallorca-Real-Madrid-February-5-2023-La-Liga
2/5/23,La Liga,Mallorca,Aurélien Tchouaméni,18,fr FRA,CM,23-009,70,0,0,0,0,1,0,0,0,3,85,2,0,0,0,0.2,3,0,70,73,95.9,6,55,1,1,1,2,2,0,2,0,1,1,100,0,0,0,0,3,5,2,0,70,73,95.9,1217,388,35,37,94.6,23,24,95.8,10,10,100,0,0.2,0.1,1,9,0,0,6,https://fbref.com/en/matches/a0914b2e/Mallorca-Real-Madrid-February-5-2023-La-Liga
2/5/23,La Liga,Mallorca,Toni Kroos,8,de GER,CM,33-032,20,0,0,0,0,1,0,0,0,2,44,0,0,0,0,0.1,3,0,37,42,88.1,8,28,3,0,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,0,0,37,42,88.1,791,315,11,11,100,19,19,100,7,11,63.6,0,0.1,0.2,1,6,1,1,8,https://fbref.com/en/matches/a0914b2e/Mallorca-Real-Madrid-February-5-2023-La-Liga
2/5/23,La Liga,Mallorca,Federico Valverde,15,uy URU,RM,24-198,63,0,0,0,0,4,0,1,0,0,59,2,0,0.1,0.1,0,1,0,43,49,87.8,2,27,0,0,0,2,1,1,0,1,1,1,100,0,0,0,0,0,2,1,0,43,49,87.8,611,71,28,31,90.3,10,13,76.9,4,4,100,0,0,0,0,3,0,0,2,https://fbref.com/en/matches/a0914b2e/Mallorca-Real-Madrid-February-5-2023-La-Liga
2/5/23,La Liga,Mallorca,Luka Modrić,10,hr CRO,RM,37-149,27,0,0,0,0,1,0,1,0,0,34,0,0,0.1,0.1,0.1,6,0,24,32,75,3,25,6,1,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,24,32,75,454,99,8,8,100,12,16,75,3,5,60,0,0.1,0.1,2,2,1,1,3,https://fbref.com/en/matches/a0914b2e/Mallorca-Real-Madrid-February-5-2023-La-Liga
2/5/23,La Liga,Mallorca,Eduardo Camavinga,12,fr FRA,"LB,LM",20-087,90,0,0,0,0,2,0,0,0,1,71,4,1,0.1,0.1,0,4,0,53,57,93,7,36,1,4,3,4,3,2,0,2,0,3,0,3,1,0,1,1,5,2,0,53,57,93,836,237,25,26,96.2,22,23,95.7,4,5,80,0,0,0,1,4,0,0,7,https://fbref.com/en/matches/a0914b2e/Mallorca-Real-Madrid-February-5-2023-La-Liga
2/5/23,La Liga,Mallorca,Nacho,6,es ESP,CB,33-018,90,0,0,0,0,0,0,0,0,1,70,0,1,0,0,0,0,0,60,62,96.8,6,41,2,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,60,62,96.8,1083,378,25,26,96.2,32,32,100,3,4,75,0,0,0,0,8,0,0,6,https://fbref.com/en/matches/a0914b2e/Mallorca-Real-Madrid-February-5-2023-La-Liga
2/5/23,La Liga,Mallorca,Antonio Rüdiger,22,de GER,CB,29-339,90,0,0,0,0,2,0,0,0,2,75,2,2,0.1,0.1,0,2,0,60,64,93.8,2,42,1,0,0,2,2,1,1,0,2,2,100,0,2,1,1,2,4,0,0,60,64,93.8,1246,305,17,17,100,37,38,97.4,6,7,85.7,0,0,0.1,0,4,1,0,2,https://fbref.com/en/matches/a0914b2e/Mallorca-Real-Madrid-February-5-2023-La-Liga
2/5/23,La Liga,Mallorca,Dani Carvajal,2,es ESP,RB,31-025,90,0,0,0,0,0,0,0,0,0,86,2,1,0,0,0,2,0,66,80,82.5,8,50,2,2,0,2,1,1,1,0,0,1,0,1,1,1,0,0,2,0,0,66,80,82.5,970,306,38,43,88.4,22,26,84.6,3,8,37.5,0,0,0.1,2,9,1,0,8,https://fbref.com/en/matches/a0914b2e/Mallorca-Real-Madrid-February-5-2023-La-Liga
2/5/23,La Liga,Mallorca,Andriy Lunin,13,ua UKR,GK,23-359,90,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,25,28,89.3,0,20,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,25,28,89.3,592,350,3,3,100,15,16,93.8,7,9,77.8,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/a0914b2e/Mallorca-Real-Madrid-February-5-2023-La-Liga
2/15/23,La Liga,Elche,Karim Benzema,9,fr FRA,FW,35-058,77,2,0,2,2,8,2,0,0,0,64,0,0,2.4,0.9,0.4,7,2,48,52,92.3,7,24,2,2,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,48,52,92.3,447,105,36,39,92.3,5,6,83.3,0,0,,0,0.4,0.2,3,4,3,0,7,https://fbref.com/en/matches/aa81febc/Real-Madrid-Elche-February-15-2023-La-Liga
2/15/23,La Liga,Elche,Mariano,24,do DOM,FW,29-198,13,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,5,5,100,0,4,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,5,5,100,50,9,5,5,100,0,0,,0,0,,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/aa81febc/Real-Madrid-Elche-February-15-2023-La-Liga
2/15/23,La Liga,Elche,Rodrygo,21,br BRA,LW,22-037,90,0,0,0,0,4,4,0,0,0,75,0,0,0.5,0.5,0.8,13,2,59,61,96.7,2,56,9,11,5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,59,61,96.7,570,118,46,48,95.8,6,6,100,1,1,100,0,0.8,1.2,5,6,1,0,2,https://fbref.com/en/matches/aa81febc/Real-Madrid-Elche-February-15-2023-La-Liga
2/15/23,La Liga,Elche,Marco Asensio,11,es ESP,RW,27-025,80,1,0,0,0,2,2,0,0,0,56,0,2,0.3,0.3,0,3,2,43,49,87.8,0,29,2,4,4,0,0,0,0,0,0,0,,0,2,0,2,0,0,0,0,43,49,87.8,545,61,30,33,90.9,11,14,78.6,1,1,100,0,0,0.1,0,4,0,0,0,https://fbref.com/en/matches/aa81febc/Real-Madrid-Elche-February-15-2023-La-Liga
2/15/23,La Liga,Elche,Sergio Arribas,33,es ESP,RW,21-138,10,0,0,0,0,1,0,0,0,0,10,0,0,0.2,0.2,0,2,0,8,9,88.9,2,3,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,8,9,88.9,103,32,6,6,100,2,3,66.7,0,0,,0,0,0,1,1,1,0,2,https://fbref.com/en/matches/aa81febc/Real-Madrid-Elche-February-15-2023-La-Liga
2/15/23,La Liga,Elche,Dani Ceballos,19,es ESP,LM,26-192,67,0,0,0,0,0,0,0,0,0,110,3,1,0,0,0.3,7,0,96,102,94.1,14,77,5,1,1,3,3,0,3,0,2,4,50,2,1,0,1,0,3,0,0,96,102,94.1,1541,617,52,54,96.3,34,36,94.4,7,8,87.5,0,0.3,0.3,3,14,2,0,14,https://fbref.com/en/matches/aa81febc/Real-Madrid-Elche-February-15-2023-La-Liga
2/15/23,La Liga,Elche,Luka Modrić,10,hr CRO,LM,37-159,23,1,0,0,0,2,1,0,0,0,37,1,0,0.1,0.1,0,4,1,29,34,85.3,5,22,2,2,2,1,0,0,0,1,1,3,33.3,2,0,0,0,0,1,0,0,29,34,85.3,383,172,17,18,94.4,10,12,83.3,1,1,100,0,0,0.1,1,3,0,0,5,https://fbref.com/en/matches/aa81febc/Real-Madrid-Elche-February-15-2023-La-Liga
2/15/23,La Liga,Elche,Eduardo Camavinga,12,fr FRA,CM,20-097,90,0,0,0,0,1,0,0,0,0,104,2,0,0,0,0,4,0,84,93,90.3,8,56,1,4,3,2,1,0,0,2,1,3,33.3,2,0,0,0,0,2,1,0,84,93,90.3,1441,331,36,39,92.3,39,40,97.5,8,8,100,0,0,0.1,0,7,1,0,8,https://fbref.com/en/matches/aa81febc/Real-Madrid-Elche-February-15-2023-La-Liga
2/15/23,La Liga,Elche,Federico Valverde,15,uy URU,RM,24-208,67,0,0,0,0,2,1,0,0,1,69,1,2,0.1,0.1,0,1,0,51,62,82.3,4,36,2,2,2,1,0,0,1,0,1,2,50,1,2,0,2,1,2,0,0,51,62,82.3,614,139,40,44,90.9,9,14,64.3,1,1,100,0,0,0.1,0,5,2,0,4,https://fbref.com/en/matches/aa81febc/Real-Madrid-Elche-February-15-2023-La-Liga
2/15/23,La Liga,Elche,Aurélien Tchouaméni,18,fr FRA,RM,23-019,23,0,0,0,0,0,0,0,0,1,38,1,1,0,0,0,1,0,33,35,94.3,3,18,1,0,0,1,1,0,0,1,1,1,100,0,1,1,0,1,2,0,0,33,35,94.3,501,184,19,20,95,13,14,92.9,1,1,100,0,0,0.1,0,4,1,0,3,https://fbref.com/en/matches/aa81febc/Real-Madrid-Elche-February-15-2023-La-Liga
2/15/23,La Liga,Elche,David Alaba,4,at AUT,LB,30-236,90,0,0,0,0,2,1,0,0,1,71,2,2,0.1,0.1,0.1,1,0,56,64,87.5,2,32,1,1,1,2,1,2,0,0,1,1,100,0,2,0,2,1,3,2,0,56,64,87.5,661,181,38,40,95,11,13,84.6,2,3,66.7,0,0.1,0.1,1,1,2,1,2,https://fbref.com/en/matches/aa81febc/Real-Madrid-Elche-February-15-2023-La-Liga
2/15/23,La Liga,Elche,Nacho,6,es ESP,CB,33-028,90,0,0,0,0,0,0,0,0,0,100,1,1,0,0,0,0,0,85,93,91.4,1,37,0,0,0,1,1,0,1,0,0,0,,0,1,1,0,0,1,3,0,85,93,91.4,1344,560,40,43,93,41,45,91.1,3,3,100,0,0,0,0,2,0,0,1,https://fbref.com/en/matches/aa81febc/Real-Madrid-Elche-February-15-2023-La-Liga
2/15/23,La Liga,Elche,Éder Militão,3,br BRA,CB,25-028,90,0,0,0,0,1,0,0,0,0,100,3,3,0,0,0,2,0,75,84,89.3,6,56,0,1,0,3,2,2,1,0,1,1,100,0,3,0,3,0,3,4,0,75,84,89.3,1551,436,25,26,96.2,35,37,94.6,14,19,73.7,0,0,0,0,7,0,0,6,https://fbref.com/en/matches/aa81febc/Real-Madrid-Elche-February-15-2023-La-Liga
2/15/23,La Liga,Elche,Dani Carvajal,2,es ESP,RB,31-035,67,0,1,0,0,0,0,0,0,0,62,0,1,0,0,0.3,3,0,55,59,93.2,2,30,2,0,0,0,0,0,0,0,0,0,,0,1,0,1,0,0,1,0,55,59,93.2,793,229,34,35,97.1,18,19,94.7,2,3,66.7,1,0.3,0.1,3,2,1,1,2,https://fbref.com/en/matches/aa81febc/Real-Madrid-Elche-February-15-2023-La-Liga
2/15/23,La Liga,Elche,Álvaro Odriozola,16,es ESP,RB,27-063,23,0,0,0,0,1,0,0,0,0,18,0,0,0.2,0.2,0.1,1,0,16,17,94.1,1,10,3,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,16,17,94.1,209,55,12,13,92.3,3,3,100,1,1,100,0,0.1,0.1,1,0,1,1,1,https://fbref.com/en/matches/aa81febc/Real-Madrid-Elche-February-15-2023-La-Liga
2/15/23,La Liga,Elche,Andriy Lunin,13,ua UKR,GK,24-004,90,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,32,34,94.1,0,14,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,32,34,94.1,595,314,10,10,100,19,19,100,3,5,60,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/aa81febc/Real-Madrid-Elche-February-15-2023-La-Liga
2/18/23,La Liga,Osasuna,Rodrygo,21,br BRA,FW,22-040,87,0,0,0,0,2,1,0,0,0,26,0,0,0.1,0.1,0,0,0,20,22,90.9,3,19,4,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,20,22,90.9,263,57,14,15,93.3,5,6,83.3,1,1,100,0,0,0,0,2,2,0,3,https://fbref.com/en/matches/41878242/Osasuna-Real-Madrid-February-18-2023-La-Liga
2/18/23,La Liga,Osasuna,Álvaro Rodríguez,39,uy URU,FW,18-219,3,0,1,0,0,0,0,0,0,0,6,1,0,0,0,0.3,1,1,3,5,60,1,5,0,0,0,1,0,0,0,1,1,1,100,0,0,0,0,0,1,0,0,3,5,60,37,22,2,2,100,1,3,33.3,0,0,,1,0.3,0.1,1,0,1,0,1,https://fbref.com/en/matches/41878242/Osasuna-Real-Madrid-February-18-2023-La-Liga
2/18/23,La Liga,Osasuna,Vinicius Júnior,20,br BRA,LW,22-221,90,0,1,0,0,2,2,1,0,0,55,0,0,0.4,0.4,0.5,5,1,27,33,81.8,2,43,4,14,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,27,33,81.8,303,57,20,22,90.9,5,5,100,0,0,,1,0.5,0.2,3,2,2,0,2,https://fbref.com/en/matches/41878242/Osasuna-Real-Madrid-February-18-2023-La-Liga
2/18/23,La Liga,Osasuna,Federico Valverde,15,uy URU,"RW,RM",24-211,90,1,0,0,0,4,1,0,0,2,49,1,3,0.4,0.4,0,2,0,27,34,79.4,2,29,0,2,1,1,0,1,0,0,0,0,,0,3,0,3,2,3,2,0,27,34,79.4,422,82,18,20,90,5,5,100,4,7,57.1,0,0,0,0,2,0,0,2,https://fbref.com/en/matches/41878242/Osasuna-Real-Madrid-February-18-2023-La-Liga
2/18/23,La Liga,Osasuna,Dani Ceballos,19,es ESP,LM,26-195,65,0,0,0,0,0,0,0,0,0,78,0,2,0,0,0.1,2,0,62,70,88.6,10,60,4,2,1,0,0,0,0,0,0,1,0,1,2,0,2,0,0,0,0,62,70,88.6,996,297,35,36,97.2,19,20,95,7,8,87.5,0,0.1,0.1,1,17,0,0,10,https://fbref.com/en/matches/41878242/Osasuna-Real-Madrid-February-18-2023-La-Liga
2/18/23,La Liga,Osasuna,Marco Asensio,11,es ESP,RW,27-028,25,1,0,0,0,1,1,0,0,0,14,0,0,0.3,0.3,0,2,0,10,12,83.3,1,10,1,2,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,10,12,83.3,134,24,5,5,100,3,3,100,1,3,33.3,0,0,0,0,3,0,0,1,https://fbref.com/en/matches/41878242/Osasuna-Real-Madrid-February-18-2023-La-Liga
2/18/23,La Liga,Osasuna,Eduardo Camavinga,12,fr FRA,CM,20-100,90,0,0,0,0,0,0,0,0,1,48,3,1,0,0,0,2,0,38,41,92.7,5,30,2,1,1,3,2,2,1,0,1,1,100,0,1,0,1,1,4,0,0,38,41,92.7,674,139,14,15,93.3,20,21,95.2,3,3,100,0,0,0,0,1,0,0,5,https://fbref.com/en/matches/41878242/Osasuna-Real-Madrid-February-18-2023-La-Liga
2/18/23,La Liga,Osasuna,Luka Modrić,10,hr CRO,"RM,LM",37-162,90,0,0,0,0,0,0,0,0,3,64,0,0,0,0,0,1,1,42,54,77.8,4,39,1,2,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,1,0,42,54,77.8,795,164,16,16,100,18,23,78.3,7,12,58.3,0,0,0,0,3,1,0,4,https://fbref.com/en/matches/41878242/Osasuna-Real-Madrid-February-18-2023-La-Liga
2/18/23,La Liga,Osasuna,David Alaba,4,at AUT,LB,30-239,90,0,0,0,0,1,1,0,0,0,71,1,1,0.1,0.1,0,0,0,52,67,77.6,5,36,2,1,1,1,1,0,1,0,1,1,100,0,1,0,1,0,1,1,0,52,67,77.6,652,248,36,37,97.3,12,17,70.6,1,5,20,0,0,0,0,3,0,0,5,https://fbref.com/en/matches/41878242/Osasuna-Real-Madrid-February-18-2023-La-Liga
2/18/23,La Liga,Osasuna,Antonio Rüdiger,22,de GER,CB,29-352,90,0,0,0,0,0,0,0,0,1,71,1,2,0,0,0,0,0,57,64,89.1,2,48,0,1,1,1,1,0,1,0,0,1,0,1,2,1,1,1,2,2,0,57,64,89.1,1098,377,20,21,95.2,30,33,90.9,7,9,77.8,0,0,0,0,3,0,0,2,https://fbref.com/en/matches/41878242/Osasuna-Real-Madrid-February-18-2023-La-Liga
2/18/23,La Liga,Osasuna,Éder Militão,3,br BRA,CB,25-031,90,0,0,0,0,1,0,0,0,2,73,1,2,0,0,0,0,0,56,65,86.2,0,45,0,0,0,1,1,1,0,0,0,0,,0,2,0,2,2,3,3,0,56,65,86.2,1247,399,15,18,83.3,29,29,100,11,15,73.3,0,0,0,0,4,0,0,0,https://fbref.com/en/matches/41878242/Osasuna-Real-Madrid-February-18-2023-La-Liga
2/18/23,La Liga,Osasuna,Nacho,6,es ESP,RB,33-031,75,0,0,0,0,0,0,1,0,0,38,2,0,0,0,0,0,0,26,33,78.8,1,16,0,3,1,2,1,2,0,0,0,0,,0,0,0,0,0,2,1,0,26,33,78.8,419,113,12,13,92.3,11,12,91.7,2,4,50,0,0,0,0,0,1,0,1,https://fbref.com/en/matches/41878242/Osasuna-Real-Madrid-February-18-2023-La-Liga
2/18/23,La Liga,Osasuna,Dani Carvajal,2,es ESP,RB,31-038,15,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,2,4,50,0,2,0,0,0,1,1,1,0,0,0,0,,0,0,0,0,0,1,1,0,2,4,50,35,13,1,1,100,1,3,33.3,0,0,,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/41878242/Osasuna-Real-Madrid-February-18-2023-La-Liga
