Date,Competition,Opponent,Player,#,Nation,Pos,Age,Min, Gls, Ast, PK, PKatt, Sh, SoT, CrdY, CrdR, Int,Match URL
12/5/15,La Liga,Getafe,Gareth Bale,11,wls WAL,AM,26-142,90,1,1,0,0,5,2,0,0,0,https://fbref.com/en/matches/15d2cbef/Real-Madrid-Getafe-December-5-2015-La-Liga
12/5/15,La Liga,Getafe,James Rodríguez,10,co COL,AM,24-146,90,0,0,0,0,1,0,0,0,2,https://fbref.com/en/matches/15d2cbef/Real-Madrid-Getafe-December-5-2015-La-Liga
12/5/15,La Liga,Getafe,Toni Kroos,8,de GER,DM,25-335,90,0,1,0,0,1,1,0,0,0,https://fbref.com/en/matches/15d2cbef/Real-Madrid-Getafe-December-5-2015-La-Liga
12/5/15,La Liga,Getafe,Luka Modrić,19,hr CRO,DM,30-087,61,0,0,0,0,0,0,0,0,1,https://fbref.com/en/matches/15d2cbef/Real-Madrid-Getafe-December-5-2015-La-Liga
12/5/15,La Liga,Getafe,Mateo Kovačić,16,hr CRO,MF,21-213,29,0,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/15d2cbef/Real-Madrid-Getafe-December-5-2015-La-Liga
12/5/15,La Liga,Getafe,Danilo,23,br BRA,LB,24-143,90,0,0,0,0,0,0,1,0,3,https://fbref.com/en/matches/15d2cbef/Real-Madrid-Getafe-December-5-2015-La-Liga
12/5/15,La Liga,Getafe,Nacho,6,es ESP,CB,25-321,90,0,0,0,0,0,0,0,0,2,https://fbref.com/en/matches/15d2cbef/Real-Madrid-Getafe-December-5-2015-La-Liga
12/5/15,La Liga,Getafe,Pepe,3,pt POR,CB,32-282,86,0,1,0,0,0,0,0,0,3,https://fbref.com/en/matches/15d2cbef/Real-Madrid-Getafe-December-5-2015-La-Liga
12/5/15,La Liga,Getafe,Álvaro Arbeloa,17,es ESP,DF,32-322,4,0,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/15d2cbef/Real-Madrid-Getafe-December-5-2015-La-Liga
12/5/15,La Liga,Getafe,Lucas Vázquez,17,es ESP,RB,24-157,90,0,0,0,0,0,0,0,0,2,https://fbref.com/en/matches/15d2cbef/Real-Madrid-Getafe-December-5-2015-La-Liga
12/5/15,La Liga,Getafe,Keylor Navas,1,cr CRC,GK,28-355,90,0,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/15d2cbef/Real-Madrid-Getafe-December-5-2015-La-Liga
12/8/15,Champions League,Malmo,Karim Benzema,9,fr FRA,FW,27-354,90,3,0,0,0,5,4,0,0,0,https://fbref.com/en/matches/1b2aa32a/Real-Madrid-Malmo-December-8-2015-Champions-League
12/8/15,Champions League,Malmo,Cristiano Ronaldo,7,pt POR,FW,30-306,90,4,1,0,0,10,6,0,0,0,https://fbref.com/en/matches/1b2aa32a/Real-Madrid-Malmo-December-8-2015-Champions-League
12/8/15,Champions League,Malmo,Isco,22,es ESP,CM,23-231,90,0,1,0,0,6,4,0,0,1,https://fbref.com/en/matches/1b2aa32a/Real-Madrid-Malmo-December-8-2015-Champions-League
12/8/15,Champions League,Malmo,Mateo Kovačić,16,hr CRO,CM,21-216,76,1,0,0,0,1,1,0,0,0,https://fbref.com/en/matches/1b2aa32a/Real-Madrid-Malmo-December-8-2015-Champions-League
12/8/15,Champions League,Malmo,Denis Cheryshev,21,ru RUS,"FW,MF",24-347,14,0,0,0,0,2,0,0,0,0,https://fbref.com/en/matches/1b2aa32a/Real-Madrid-Malmo-December-8-2015-Champions-League
12/8/15,Champions League,Malmo,Casemiro,14,br BRA,CM,23-288,90,0,0,0,0,2,0,0,0,2,https://fbref.com/en/matches/1b2aa32a/Real-Madrid-Malmo-December-8-2015-Champions-League
12/8/15,Champions League,Malmo,James Rodríguez,10,co COL,FW,24-149,65,0,0,0,0,2,0,0,0,1,https://fbref.com/en/matches/1b2aa32a/Real-Madrid-Malmo-December-8-2015-Champions-League
12/8/15,Champions League,Malmo,Jesé,20,es ESP,"FW,MF",22-285,25,0,0,0,0,1,0,0,0,1,https://fbref.com/en/matches/1b2aa32a/Real-Madrid-Malmo-December-8-2015-Champions-League
12/8/15,Champions League,Malmo,Álvaro Arbeloa,17,es ESP,LB,32-325,90,0,0,0,0,0,0,0,0,4,https://fbref.com/en/matches/1b2aa32a/Real-Madrid-Malmo-December-8-2015-Champions-League
12/8/15,Champions League,Malmo,Nacho,6,es ESP,CB,25-324,90,0,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/1b2aa32a/Real-Madrid-Malmo-December-8-2015-Champions-League
12/8/15,Champions League,Malmo,Pepe,3,pt POR,CB,32-285,53,0,0,0,0,0,0,0,0,2,https://fbref.com/en/matches/1b2aa32a/Real-Madrid-Malmo-December-8-2015-Champions-League
12/8/15,Champions League,Malmo,Marcelo,12,br BRA,"DF,MF",27-210,37,0,0,0,0,1,0,0,0,3,https://fbref.com/en/matches/1b2aa32a/Real-Madrid-Malmo-December-8-2015-Champions-League
12/8/15,Champions League,Malmo,Danilo,23,br BRA,RB,24-146,90,0,1,0,0,2,1,0,0,1,https://fbref.com/en/matches/1b2aa32a/Real-Madrid-Malmo-December-8-2015-Champions-League
12/8/15,Champions League,Malmo,Kiko Casilla,13,es ESP,GK,29-067,90,0,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/1b2aa32a/Real-Madrid-Malmo-December-8-2015-Champions-League
12/13/15,La Liga,Villarreal,Karim Benzema,9,fr FRA,FW,27-359,90,0,0,0,0,4,0,0,0,1,https://fbref.com/en/matches/890ffeea/Villarreal-Real-Madrid-December-13-2015-La-Liga
12/13/15,La Liga,Villarreal,Cristiano Ronaldo,7,pt POR,FW,30-311,90,0,0,0,0,5,0,0,0,0,https://fbref.com/en/matches/890ffeea/Villarreal-Real-Madrid-December-13-2015-La-Liga
12/13/15,La Liga,Villarreal,Gareth Bale,11,wls WAL,FW,26-150,90,0,0,0,0,3,1,0,0,1,https://fbref.com/en/matches/890ffeea/Villarreal-Real-Madrid-December-13-2015-La-Liga
12/13/15,La Liga,Villarreal,James Rodríguez,10,co COL,CM,24-154,90,0,0,0,0,3,0,0,0,1,https://fbref.com/en/matches/890ffeea/Villarreal-Real-Madrid-December-13-2015-La-Liga
12/13/15,La Liga,Villarreal,Casemiro,14,br BRA,CM,23-293,78,0,0,0,0,0,0,0,0,3,https://fbref.com/en/matches/890ffeea/Villarreal-Real-Madrid-December-13-2015-La-Liga
12/13/15,La Liga,Villarreal,Mateo Kovačić,16,hr CRO,MF,21-221,12,0,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/890ffeea/Villarreal-Real-Madrid-December-13-2015-La-Liga
12/13/15,La Liga,Villarreal,Luka Modrić,19,hr CRO,CM,30-095,77,0,0,0,0,1,0,0,0,1,https://fbref.com/en/matches/890ffeea/Villarreal-Real-Madrid-December-13-2015-La-Liga
12/13/15,La Liga,Villarreal,Isco,22,es ESP,"FW,MF",23-236,13,0,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/890ffeea/Villarreal-Real-Madrid-December-13-2015-La-Liga
12/13/15,La Liga,Villarreal,Marcelo,12,br BRA,LB,27-215,88,0,0,0,0,0,0,1,0,3,https://fbref.com/en/matches/890ffeea/Villarreal-Real-Madrid-December-13-2015-La-Liga
12/13/15,La Liga,Villarreal,Jesé,20,es ESP,"FW,MF",22-290,2,0,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/890ffeea/Villarreal-Real-Madrid-December-13-2015-La-Liga
12/13/15,La Liga,Villarreal,Sergio Ramos,4,es ESP,CB,29-258,90,0,0,0,0,3,0,1,0,5,https://fbref.com/en/matches/890ffeea/Villarreal-Real-Madrid-December-13-2015-La-Liga
12/13/15,La Liga,Villarreal,Pepe,3,pt POR,CB,32-290,90,0,0,0,0,1,0,0,0,4,https://fbref.com/en/matches/890ffeea/Villarreal-Real-Madrid-December-13-2015-La-Liga
12/13/15,La Liga,Villarreal,Danilo,23,br BRA,RB,24-151,90,0,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/890ffeea/Villarreal-Real-Madrid-December-13-2015-La-Liga
12/13/15,La Liga,Villarreal,Keylor Navas,1,cr CRC,GK,28-363,90,0,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/890ffeea/Villarreal-Real-Madrid-December-13-2015-La-Liga
12/20/15,La Liga,Rayo Vallecano,Karim Benzema,9,fr FRA,FW,28-001,90,3,0,0,0,6,4,0,0,0,https://fbref.com/en/matches/213132ff/Real-Madrid-Rayo-Vallecano-December-20-2015-La-Liga
12/20/15,La Liga,Rayo Vallecano,Cristiano Ronaldo,7,pt POR,FW,30-318,90,2,1,1,1,7,3,0,0,0,https://fbref.com/en/matches/213132ff/Real-Madrid-Rayo-Vallecano-December-20-2015-La-Liga
12/20/15,La Liga,Rayo Vallecano,Gareth Bale,11,wls WAL,FW,26-157,73,4,1,0,0,8,5,0,0,4,https://fbref.com/en/matches/213132ff/Real-Madrid-Rayo-Vallecano-December-20-2015-La-Liga
12/20/15,La Liga,Rayo Vallecano,Álvaro Arbeloa,17,es ESP,DF,32-337,17,0,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/213132ff/Real-Madrid-Rayo-Vallecano-December-20-2015-La-Liga
12/20/15,La Liga,Rayo Vallecano,Luka Modrić,19,hr CRO,CM,30-102,90,0,1,0,0,2,0,0,0,1,https://fbref.com/en/matches/213132ff/Real-Madrid-Rayo-Vallecano-December-20-2015-La-Liga
12/20/15,La Liga,Rayo Vallecano,Toni Kroos,8,de GER,CM,25-350,90,0,0,0,0,1,0,0,0,2,https://fbref.com/en/matches/213132ff/Real-Madrid-Rayo-Vallecano-December-20-2015-La-Liga
12/20/15,La Liga,Rayo Vallecano,James Rodríguez,10,co COL,CM,24-161,64,0,3,0,0,0,0,0,0,1,https://fbref.com/en/matches/213132ff/Real-Madrid-Rayo-Vallecano-December-20-2015-La-Liga
12/20/15,La Liga,Rayo Vallecano,Mateo Kovačić,16,hr CRO,MF,21-228,26,0,1,0,0,1,0,0,0,0,https://fbref.com/en/matches/213132ff/Real-Madrid-Rayo-Vallecano-December-20-2015-La-Liga
12/20/15,La Liga,Rayo Vallecano,Marcelo,12,br BRA,LB,27-222,61,0,0,0,0,0,0,0,0,1,https://fbref.com/en/matches/213132ff/Real-Madrid-Rayo-Vallecano-December-20-2015-La-Liga
12/20/15,La Liga,Rayo Vallecano,Lucas Vázquez,17,es ESP,"DF,FW",24-172,29,0,0,0,0,1,1,0,0,1,https://fbref.com/en/matches/213132ff/Real-Madrid-Rayo-Vallecano-December-20-2015-La-Liga
12/20/15,La Liga,Rayo Vallecano,Pepe,3,pt POR,CB,32-297,90,0,0,0,0,0,0,0,0,3,https://fbref.com/en/matches/213132ff/Real-Madrid-Rayo-Vallecano-December-20-2015-La-Liga
12/20/15,La Liga,Rayo Vallecano,Sergio Ramos,4,es ESP,CB,29-265,90,0,0,0,0,3,1,0,0,3,https://fbref.com/en/matches/213132ff/Real-Madrid-Rayo-Vallecano-December-20-2015-La-Liga
12/20/15,La Liga,Rayo Vallecano,Danilo,23,br BRA,RB,24-158,90,1,1,0,0,1,1,1,0,2,https://fbref.com/en/matches/213132ff/Real-Madrid-Rayo-Vallecano-December-20-2015-La-Liga
12/20/15,La Liga,Rayo Vallecano,Keylor Navas,1,cr CRC,GK,29-005,90,0,0,0,0,0,0,0,0,1,https://fbref.com/en/matches/213132ff/Real-Madrid-Rayo-Vallecano-December-20-2015-La-Liga
12/30/15,La Liga,Real Sociedad,Karim Benzema,9,fr FRA,FW,28-011,75,0,0,0,0,7,6,0,0,0,https://fbref.com/en/matches/ae3b87b8/Real-Madrid-Real-Sociedad-December-30-2015-La-Liga
12/30/15,La Liga,Real Sociedad,Lucas Vázquez,17,es ESP,"DF,FW",24-182,15,1,0,0,0,2,1,0,0,2,https://fbref.com/en/matches/ae3b87b8/Real-Madrid-Real-Sociedad-December-30-2015-La-Liga
12/30/15,La Liga,Real Sociedad,Cristiano Ronaldo,7,pt POR,FW,30-328,90,2,0,1,2,8,3,0,0,0,https://fbref.com/en/matches/ae3b87b8/Real-Madrid-Real-Sociedad-December-30-2015-La-Liga
12/30/15,La Liga,Real Sociedad,Gareth Bale,11,wls WAL,FW,26-167,90,0,1,0,0,2,1,0,0,3,https://fbref.com/en/matches/ae3b87b8/Real-Madrid-Real-Sociedad-December-30-2015-La-Liga
12/30/15,La Liga,Real Sociedad,James Rodríguez,10,co COL,CM,24-171,58,0,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/ae3b87b8/Real-Madrid-Real-Sociedad-December-30-2015-La-Liga
12/30/15,La Liga,Real Sociedad,Mateo Kovačić,16,hr CRO,MF,21-238,32,0,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/ae3b87b8/Real-Madrid-Real-Sociedad-December-30-2015-La-Liga
12/30/15,La Liga,Real Sociedad,Toni Kroos,8,de GER,CM,25-360,90,0,0,0,0,1,0,0,0,1,https://fbref.com/en/matches/ae3b87b8/Real-Madrid-Real-Sociedad-December-30-2015-La-Liga
12/30/15,La Liga,Real Sociedad,Luka Modrić,19,hr CRO,CM,30-112,87,0,0,0,0,1,1,0,0,1,https://fbref.com/en/matches/ae3b87b8/Real-Madrid-Real-Sociedad-December-30-2015-La-Liga
12/30/15,La Liga,Real Sociedad,Casemiro,14,br BRA,MF,23-310,3,0,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/ae3b87b8/Real-Madrid-Real-Sociedad-December-30-2015-La-Liga
12/30/15,La Liga,Real Sociedad,Marcelo,12,br BRA,LB,27-232,90,0,1,0,0,0,0,0,0,1,https://fbref.com/en/matches/ae3b87b8/Real-Madrid-Real-Sociedad-December-30-2015-La-Liga
12/30/15,La Liga,Real Sociedad,Nacho,6,es ESP,CB,25-346,90,0,0,0,0,0,0,1,0,3,https://fbref.com/en/matches/ae3b87b8/Real-Madrid-Real-Sociedad-December-30-2015-La-Liga
12/30/15,La Liga,Real Sociedad,Pepe,3,pt POR,CB,32-307,90,0,0,0,0,2,1,0,0,3,https://fbref.com/en/matches/ae3b87b8/Real-Madrid-Real-Sociedad-December-30-2015-La-Liga
12/30/15,La Liga,Real Sociedad,Danilo,23,br BRA,RB,24-168,90,0,0,0,0,0,0,0,0,3,https://fbref.com/en/matches/ae3b87b8/Real-Madrid-Real-Sociedad-December-30-2015-La-Liga
12/30/15,La Liga,Real Sociedad,Keylor Navas,1,cr CRC,GK,29-015,90,0,0,0,0,0,0,0,0,1,https://fbref.com/en/matches/ae3b87b8/Real-Madrid-Real-Sociedad-December-30-2015-La-Liga
1/3/16,La Liga,Valencia,Karim Benzema,9,fr FRA,FW,28-015,66,1,0,0,0,3,1,0,0,0,https://fbref.com/en/matches/48ea69ec/Valencia-Real-Madrid-January-3-2016-La-Liga
1/3/16,La Liga,Valencia,Lucas Vázquez,17,es ESP,"DF,FW",24-186,24,0,0,0,0,0,0,0,0,1,https://fbref.com/en/matches/48ea69ec/Valencia-Real-Madrid-January-3-2016-La-Liga
1/3/16,La Liga,Valencia,Cristiano Ronaldo,7,pt POR,FW,30-332,90,0,1,0,0,2,0,0,0,1,https://fbref.com/en/matches/48ea69ec/Valencia-Real-Madrid-January-3-2016-La-Liga
1/3/16,La Liga,Valencia,Gareth Bale,11,wls WAL,FW,26-171,90,1,0,0,0,3,1,0,0,2,https://fbref.com/en/matches/48ea69ec/Valencia-Real-Madrid-January-3-2016-La-Liga
1/3/16,La Liga,Valencia,Mateo Kovačić,16,hr CRO,CM,21-242,67,0,0,0,0,0,0,0,1,5,https://fbref.com/en/matches/48ea69ec/Valencia-Real-Madrid-January-3-2016-La-Liga
1/3/16,La Liga,Valencia,Toni Kroos,8,de GER,CM,25-364,90,0,1,0,0,0,0,0,0,3,https://fbref.com/en/matches/48ea69ec/Valencia-Real-Madrid-January-3-2016-La-Liga
1/3/16,La Liga,Valencia,Luka Modrić,19,hr CRO,CM,30-116,90,0,0,0,0,2,1,0,0,2,https://fbref.com/en/matches/48ea69ec/Valencia-Real-Madrid-January-3-2016-La-Liga
1/3/16,La Liga,Valencia,Marcelo,12,br BRA,LB,27-236,90,0,0,0,0,2,0,0,0,3,https://fbref.com/en/matches/48ea69ec/Valencia-Real-Madrid-January-3-2016-La-Liga
1/3/16,La Liga,Valencia,Sergio Ramos,4,es ESP,CB,29-279,90,0,0,0,0,1,0,0,0,6,https://fbref.com/en/matches/48ea69ec/Valencia-Real-Madrid-January-3-2016-La-Liga
1/3/16,La Liga,Valencia,Pepe,3,pt POR,CB,32-311,90,0,0,0,0,1,0,1,0,1,https://fbref.com/en/matches/48ea69ec/Valencia-Real-Madrid-January-3-2016-La-Liga
1/3/16,La Liga,Valencia,Danilo,23,br BRA,RB,24-172,90,0,0,0,0,3,1,0,0,5,https://fbref.com/en/matches/48ea69ec/Valencia-Real-Madrid-January-3-2016-La-Liga
1/3/16,La Liga,Valencia,Keylor Navas,1,cr CRC,GK,29-019,90,0,0,0,0,0,0,0,0,1,https://fbref.com/en/matches/48ea69ec/Valencia-Real-Madrid-January-3-2016-La-Liga
1/9/16,La Liga,Deportivo La Coruna,Karim Benzema,9,fr FRA,FW,28-021,90,2,0,0,0,4,3,0,0,1,https://fbref.com/en/matches/d390e972/Real-Madrid-Deportivo-La-Coruna-January-9-2016-La-Liga
1/9/16,La Liga,Deportivo La Coruna,Cristiano Ronaldo,7,pt POR,AM,30-338,90,0,1,0,0,10,3,0,0,0,https://fbref.com/en/matches/d390e972/Real-Madrid-Deportivo-La-Coruna-January-9-2016-La-Liga
1/9/16,La Liga,Deportivo La Coruna,Gareth Bale,11,wls WAL,AM,26-177,73,3,0,0,0,4,3,0,0,0,https://fbref.com/en/matches/d390e972/Real-Madrid-Deportivo-La-Coruna-January-9-2016-La-Liga
1/9/16,La Liga,Deportivo La Coruna,Jesé,20,es ESP,"FW,MF",22-317,17,0,0,0,0,1,0,0,0,1,https://fbref.com/en/matches/d390e972/Real-Madrid-Deportivo-La-Coruna-January-9-2016-La-Liga
1/9/16,La Liga,Deportivo La Coruna,Isco,22,es ESP,AM,23-263,65,0,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/d390e972/Real-Madrid-Deportivo-La-Coruna-January-9-2016-La-Liga
1/9/16,La Liga,Deportivo La Coruna,James Rodríguez,10,co COL,"FW,MF",24-181,25,0,0,0,0,1,0,0,0,0,https://fbref.com/en/matches/d390e972/Real-Madrid-Deportivo-La-Coruna-January-9-2016-La-Liga
1/9/16,La Liga,Deportivo La Coruna,Luka Modrić,19,hr CRO,DM,30-122,90,0,0,0,0,0,0,0,0,3,https://fbref.com/en/matches/d390e972/Real-Madrid-Deportivo-La-Coruna-January-9-2016-La-Liga
1/9/16,La Liga,Deportivo La Coruna,Toni Kroos,8,de GER,DM,26-005,90,0,1,0,0,0,0,0,0,3,https://fbref.com/en/matches/d390e972/Real-Madrid-Deportivo-La-Coruna-January-9-2016-La-Liga
1/9/16,La Liga,Deportivo La Coruna,Marcelo,12,br BRA,LB,27-242,90,0,0,0,0,2,0,0,0,3,https://fbref.com/en/matches/d390e972/Real-Madrid-Deportivo-La-Coruna-January-9-2016-La-Liga
1/9/16,La Liga,Deportivo La Coruna,Sergio Ramos,4,es ESP,CB,29-285,45,0,1,0,0,1,0,0,0,1,https://fbref.com/en/matches/d390e972/Real-Madrid-Deportivo-La-Coruna-January-9-2016-La-Liga
1/9/16,La Liga,Deportivo La Coruna,Raphaël Varane,5,fr FRA,"DF,MF",22-259,45,0,0,0,0,0,0,0,0,1,https://fbref.com/en/matches/d390e972/Real-Madrid-Deportivo-La-Coruna-January-9-2016-La-Liga
1/9/16,La Liga,Deportivo La Coruna,Pepe,3,pt POR,CB,32-317,90,0,0,0,0,0,0,0,0,4,https://fbref.com/en/matches/d390e972/Real-Madrid-Deportivo-La-Coruna-January-9-2016-La-Liga
1/9/16,La Liga,Deportivo La Coruna,Dani Carvajal,2,es ESP,RB,23-363,90,0,1,0,0,0,0,0,0,2,https://fbref.com/en/matches/d390e972/Real-Madrid-Deportivo-La-Coruna-January-9-2016-La-Liga
1/9/16,La Liga,Deportivo La Coruna,Keylor Navas,1,cr CRC,GK,29-025,90,0,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/d390e972/Real-Madrid-Deportivo-La-Coruna-January-9-2016-La-Liga
1/17/16,La Liga,Sporting Gijon,Karim Benzema,9,fr FRA,FW,28-029,64,2,1,0,0,3,2,0,0,0,https://fbref.com/en/matches/98491789/Real-Madrid-Sporting-Gijon-January-17-2016-La-Liga
1/17/16,La Liga,Sporting Gijon,Mateo Kovačić,16,hr CRO,MF,21-256,26,0,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/98491789/Real-Madrid-Sporting-Gijon-January-17-2016-La-Liga
1/17/16,La Liga,Sporting Gijon,Cristiano Ronaldo,7,pt POR,FW,30-346,90,2,0,0,0,5,3,0,0,0,https://fbref.com/en/matches/98491789/Real-Madrid-Sporting-Gijon-January-17-2016-La-Liga
1/17/16,La Liga,Sporting Gijon,Gareth Bale,11,wls WAL,FW,26-185,45,1,2,0,0,2,1,0,0,0,https://fbref.com/en/matches/98491789/Real-Madrid-Sporting-Gijon-January-17-2016-La-Liga
1/17/16,La Liga,Sporting Gijon,Jesé,20,es ESP,"FW,MF",22-325,45,0,0,0,0,1,1,0,0,0,https://fbref.com/en/matches/98491789/Real-Madrid-Sporting-Gijon-January-17-2016-La-Liga
1/17/16,La Liga,Sporting Gijon,Isco,22,es ESP,CM,23-271,59,0,0,0,0,0,0,0,0,1,https://fbref.com/en/matches/98491789/Real-Madrid-Sporting-Gijon-January-17-2016-La-Liga
1/17/16,La Liga,Sporting Gijon,James Rodríguez,10,co COL,"FW,MF",24-189,31,0,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/98491789/Real-Madrid-Sporting-Gijon-January-17-2016-La-Liga
1/17/16,La Liga,Sporting Gijon,Toni Kroos,8,de GER,CM,26-013,90,0,1,0,0,0,0,0,0,1,https://fbref.com/en/matches/98491789/Real-Madrid-Sporting-Gijon-January-17-2016-La-Liga
1/17/16,La Liga,Sporting Gijon,Luka Modrić,19,hr CRO,CM,30-130,90,0,0,0,0,3,0,1,0,1,https://fbref.com/en/matches/98491789/Real-Madrid-Sporting-Gijon-January-17-2016-La-Liga
1/17/16,La Liga,Sporting Gijon,Marcelo,12,br BRA,LB,27-250,90,0,0,0,0,0,0,0,0,2,https://fbref.com/en/matches/98491789/Real-Madrid-Sporting-Gijon-January-17-2016-La-Liga
1/17/16,La Liga,Sporting Gijon,Pepe,3,pt POR,CB,32-325,90,0,0,0,0,2,1,0,0,3,https://fbref.com/en/matches/98491789/Real-Madrid-Sporting-Gijon-January-17-2016-La-Liga
1/17/16,La Liga,Sporting Gijon,Raphaël Varane,5,fr FRA,CB,22-267,90,0,0,0,0,1,1,0,0,3,https://fbref.com/en/matches/98491789/Real-Madrid-Sporting-Gijon-January-17-2016-La-Liga
1/17/16,La Liga,Sporting Gijon,Dani Carvajal,2,es ESP,RB,24-006,90,0,1,0,0,0,0,0,0,5,https://fbref.com/en/matches/98491789/Real-Madrid-Sporting-Gijon-January-17-2016-La-Liga
1/17/16,La Liga,Sporting Gijon,Keylor Navas,1,cr CRC,GK,29-033,90,0,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/98491789/Real-Madrid-Sporting-Gijon-January-17-2016-La-Liga
1/24/16,La Liga,Real Betis,Karim Benzema,9,fr FRA,FW,28-036,90,1,0,0,0,6,4,0,0,0,https://fbref.com/en/matches/74eaed10/Real-Betis-Real-Madrid-January-24-2016-La-Liga
1/24/16,La Liga,Real Betis,Cristiano Ronaldo,7,pt POR,AM,30-353,90,0,0,0,0,4,1,0,0,0,https://fbref.com/en/matches/74eaed10/Real-Betis-Real-Madrid-January-24-2016-La-Liga
1/24/16,La Liga,Real Betis,James Rodríguez,10,co COL,AM,24-196,79,0,1,0,0,3,2,0,0,1,https://fbref.com/en/matches/74eaed10/Real-Betis-Real-Madrid-January-24-2016-La-Liga
1/24/16,La Liga,Real Betis,Jesé,20,es ESP,"FW,MF",22-332,11,0,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/74eaed10/Real-Betis-Real-Madrid-January-24-2016-La-Liga
1/24/16,La Liga,Real Betis,Isco,22,es ESP,AM,23-278,90,0,0,0,0,1,1,0,0,2,https://fbref.com/en/matches/74eaed10/Real-Betis-Real-Madrid-January-24-2016-La-Liga
1/24/16,La Liga,Real Betis,Toni Kroos,8,de GER,DM,26-020,90,0,0,0,0,1,0,0,0,1,https://fbref.com/en/matches/74eaed10/Real-Betis-Real-Madrid-January-24-2016-La-Liga
1/24/16,La Liga,Real Betis,Luka Modrić,19,hr CRO,DM,30-137,90,0,0,0,0,1,0,0,0,2,https://fbref.com/en/matches/74eaed10/Real-Betis-Real-Madrid-January-24-2016-La-Liga
1/24/16,La Liga,Real Betis,Marcelo,12,br BRA,LB,27-257,90,0,0,0,0,0,0,0,0,1,https://fbref.com/en/matches/74eaed10/Real-Betis-Real-Madrid-January-24-2016-La-Liga
1/24/16,La Liga,Real Betis,Raphaël Varane,5,fr FRA,CB,22-274,90,0,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/74eaed10/Real-Betis-Real-Madrid-January-24-2016-La-Liga
1/24/16,La Liga,Real Betis,Pepe,3,pt POR,CB,32-332,90,0,0,0,0,1,0,0,0,1,https://fbref.com/en/matches/74eaed10/Real-Betis-Real-Madrid-January-24-2016-La-Liga
1/24/16,La Liga,Real Betis,Danilo,23,br BRA,RB,24-193,63,0,0,0,0,0,0,1,0,3,https://fbref.com/en/matches/74eaed10/Real-Betis-Real-Madrid-January-24-2016-La-Liga
1/24/16,La Liga,Real Betis,Dani Carvajal,2,es ESP,DF,24-013,27,0,0,0,0,1,0,1,0,0,https://fbref.com/en/matches/74eaed10/Real-Betis-Real-Madrid-January-24-2016-La-Liga
1/24/16,La Liga,Real Betis,Keylor Navas,1,cr CRC,GK,29-040,90,0,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/74eaed10/Real-Betis-Real-Madrid-January-24-2016-La-Liga
1/31/16,La Liga,Espanyol,Karim Benzema,9,fr FRA,FW,28-043,74,1,0,0,0,5,2,0,0,0,https://fbref.com/en/matches/ddd9d2ba/Real-Madrid-Espanyol-January-31-2016-La-Liga
1/31/16,La Liga,Espanyol,Lucas Vázquez,17,es ESP,"DF,FW",24-214,16,0,0,0,0,0,0,0,0,1,https://fbref.com/en/matches/ddd9d2ba/Real-Madrid-Espanyol-January-31-2016-La-Liga
1/31/16,La Liga,Espanyol,Cristiano Ronaldo,7,pt POR,FW,30-360,90,3,0,1,1,5,4,0,0,0,https://fbref.com/en/matches/ddd9d2ba/Real-Madrid-Espanyol-January-31-2016-La-Liga
1/31/16,La Liga,Espanyol,James Rodríguez,10,co COL,FW,24-203,90,1,1,0,0,3,1,0,0,1,https://fbref.com/en/matches/ddd9d2ba/Real-Madrid-Espanyol-January-31-2016-La-Liga
1/31/16,La Liga,Espanyol,Isco,22,es ESP,CM,23-285,90,0,0,0,0,4,0,0,0,2,https://fbref.com/en/matches/ddd9d2ba/Real-Madrid-Espanyol-January-31-2016-La-Liga
1/31/16,La Liga,Espanyol,Toni Kroos,8,de GER,CM,26-027,69,0,0,0,0,0,0,0,0,2,https://fbref.com/en/matches/ddd9d2ba/Real-Madrid-Espanyol-January-31-2016-La-Liga
1/31/16,La Liga,Espanyol,Casemiro,14,br BRA,MF,23-342,21,0,0,0,0,0,0,1,0,0,https://fbref.com/en/matches/ddd9d2ba/Real-Madrid-Espanyol-January-31-2016-La-Liga
