match_id,player_id,player_name,jersey_number,position,match_date,competition,opponent,home_away,result,played,started,minutes_played,goals,assists,shots,shots_on_target,passes,passes_completed,pass_accuracy,tackles,interceptions,clearances,yellow_cards,red_cards,fouls_committed,fouls_suffered,saves,goals_conceded,clean_sheet,rating,player_of_match
30,34594,Stefan Ortega Moreno,18,Goalkeeper,2023-12-21,Premier League,Nottingham Forest,Home,Win,False,False,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,False,0.0,False
30,30446925,Issa Kabore,78,Defender,2023-12-21,Premier League,Nottingham Forest,Home,Win,False,False,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,False,0.0,False
30,336133,Philip Foden,47,Midfielder,2023-12-21,Premier League,Nottingham Forest,Home,Win,False,False,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,False,0.0,False
30,73147,Mateo Kovačić,8,Midfielder,2023-12-21,Premier League,Nottingham Forest,Home,Win,True,True,66,0,0,0,0,57,44,77.2,5,2,1,0,0,1,0,0,0,False,6.49,False
30,23697990,Jeremy Doku,11,Forward,2023-12-21,Premier League,Nottingham Forest,Home,Win,True,True,73,0,1,7,3,16,12,75.0,1,4,1,0,0,2,3,0,0,False,6.18,False
30,1371,Kevin De Bruyne,17,Midfielder,2023-12-21,Premier League,Nottingham Forest,Home,Win,True,True,89,0,0,0,0,54,47,87.0,3,0,1,0,0,3,1,0,0,False,6.28,False
30,154421,Erling Håland,9,Forward,2023-12-21,Premier League,Nottingham Forest,Home,Win,True,True,79,1,0,1,1,32,27,84.4,0,4,1,0,0,1,0,0,0,False,6.79,False
30,96353,Bernardo Mota Veiga de Carvalho e Silva,20,Midfielder,2023-12-21,Premier League,Nottingham Forest,Home,Win,False,False,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,False,0.0,False
30,24838191,Joško Gvardiol,24,Defender,2023-12-21,Premier League,Nottingham Forest,Home,Win,True,True,89,0,0,0,0,66,51,77.3,5,3,5,0,0,1,3,0,0,False,6.13,False
30,28912747,Cole Palmer,80,Midfielder,2023-12-21,Premier League,Nottingham Forest,Home,Win,True,True,79,0,0,4,0,56,43,76.8,0,2,1,0,0,2,4,0,0,False,5.98,False
30,186299,Aymeric Laporte,14,Defender,2023-12-21,Premier League,Nottingham Forest,Home,Win,False,False,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,False,0.0,False
30,28575676,James Mcatee,87,Midfielder,2023-12-21,Premier League,Nottingham Forest,Home,Win,True,True,79,0,0,0,0,78,59,75.6,2,4,2,0,0,0,3,0,0,False,5.98,False
30,37545384,Maximo Perrone,32,Midfielder,2023-12-21,Premier League,Nottingham Forest,Home,Win,True,True,66,0,0,3,0,45,35,77.8,0,0,0,0,0,0,4,0,0,False,5.83,False
30,3354,Kalvin Phillips,4,Midfielder,2023-12-21,Premier League,Nottingham Forest,Home,Win,True,True,77,1,0,2,0,96,81,84.4,0,3,0,0,0,1,0,0,0,False,6.54,False
30,24838234,Josh Wilson-Esbrand,97,Defender,2023-12-21,Premier League,Nottingham Forest,Home,Win,True,True,89,0,0,1,0,74,58,78.4,4,3,5,0,0,2,3,0,0,False,6.43,False
30,4536537,Sergio Gómez Martín,21,Midfielder,2023-12-21,Premier League,Nottingham Forest,Home,Win,False,False,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,False,0.0,False
30,21394947,Julián Álvarez,19,Midfielder,2023-12-21,Premier League,Nottingham Forest,Home,Win,True,True,63,1,0,4,4,55,46,83.6,0,3,0,0,0,2,2,0,0,False,6.1,False
30,37459073,Rico Lewis,82,Defender,2023-12-21,Premier League,Nottingham Forest,Home,Win,False,False,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,False,0.0,False
30,198062,Manuel Obafemi Akanji,25,Defender,2023-12-21,Premier League,Nottingham Forest,Home,Win,True,True,82,0,0,2,0,50,45,90.0,5,3,7,0,0,2,3,0,0,False,6.05,False
30,1116,Jack Grealish,10,Midfielder,2023-12-21,Premier League,Nottingham Forest,Home,Win,True,False,38,0,0,1,0,54,44,81.5,1,4,2,0,0,0,0,0,0,False,5.71,False
30,162536,Rúben Santos Gato Alves Dias,3,Defender,2023-12-21,Premier League,Nottingham Forest,Home,Win,True,True,76,0,0,1,0,30,27,90.0,7,0,1,0,0,0,0,0,0,False,6.29,False
30,37286732,Oscar Bobb,52,Midfielder,2023-12-21,Premier League,Nottingham Forest,Home,Win,True,True,72,0,0,0,0,43,39,90.7,1,3,0,0,1,2,1,0,0,False,5.15,False
30,37612626,Jacob Wright,56,Midfielder,2023-12-21,Premier League,Nottingham Forest,Home,Win,True,True,73,0,0,1,1,93,78,83.9,4,3,2,0,0,0,3,0,0,False,5.74,False
30,21781428,Matheus Luiz Nunes,27,Midfielder,2023-12-21,Premier League,Nottingham Forest,Home,Win,True,True,60,0,0,1,1,55,44,80.0,1,3,1,0,0,0,4,0,0,False,6.16,False
30,982,John Stones,5,Midfielder,2023-12-21,Premier League,Nottingham Forest,Home,Win,True,True,75,0,0,5,1,95,78,82.1,0,4,2,0,0,2,1,0,0,False,6.18,False
30,159142,Ederson Santana de Moraes,31,Goalkeeper,2023-12-21,Premier League,Nottingham Forest,Home,Win,True,True,73,0,0,0,0,42,39,92.9,0,0,4,0,0,1,3,5,1,False,5.71,False
30,1869,Nathan Aké,6,Defender,2023-12-21,Premier League,Nottingham Forest,Home,Win,False,False,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,False,0.0,False
30,186910,Rodrigo Hernández Cascante,16,Midfielder,2023-12-21,Premier League,Nottingham Forest,Home,Win,True,True,88,0,0,0,0,96,89,92.7,4,1,2,0,0,2,3,0,0,False,6.08,False
30,911,Kyle Walker,2,Defender,2023-12-21,Premier League,Nottingham Forest,Home,Win,True,False,41,0,0,1,0,53,42,79.2,5,4,1,0,0,3,2,0,0,False,5.81,False
31,105,Scott Carson,33,Goalkeeper,2023-12-28,Premier League,Barcelona,Home,Draw,True,True,85,0,0,1,1,32,28,87.5,0,1,6,0,0,1,3,0,3,False,5.92,False
31,37581761,Mahamadou Susoho,76,Midfielder,2023-12-28,Premier League,Barcelona,Home,Draw,True,True,73,0,0,1,1,41,35,85.4,5,0,2,0,0,0,4,0,0,False,6.45,False
31,30467945,Micah Hamilton,92,Midfielder,2023-12-28,Premier League,Barcelona,Home,Draw,False,False,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,False,0.0,False
31,34594,Stefan Ortega Moreno,18,Goalkeeper,2023-12-28,Premier League,Barcelona,Home,Draw,False,False,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,False,0.0,False
31,30446925,Issa Kabore,78,Defender,2023-12-28,Premier League,Barcelona,Home,Draw,True,True,79,0,0,2,1,54,45,83.3,4,1,1,0,0,1,2,0,0,False,5.63,False
31,336133,Philip Foden,47,Midfielder,2023-12-28,Premier League,Barcelona,Home,Draw,True,True,75,0,0,4,1,76,63,82.9,0,2,2,0,0,2,4,0,0,False,5.56,False
31,73147,Mateo Kovačić,8,Midfielder,2023-12-28,Premier League,Barcelona,Home,Draw,True,True,71,0,1,0,0,90,74,82.2,1,1,1,0,0,2,2,0,0,False,5.86,False
31,23697990,Jeremy Doku,11,Forward,2023-12-28,Premier League,Barcelona,Home,Draw,True,True,72,1,0,3,2,26,23,88.5,0,0,2,0,0,0,1,0,0,False,6.55,False
31,1371,Kevin De Bruyne,17,Midfielder,2023-12-28,Premier League,Barcelona,Home,Draw,True,False,11,0,1,1,0,65,49,75.4,1,1,0,0,0,2,2,0,0,False,6.04,False
31,154421,Erling Håland,9,Forward,2023-12-28,Premier League,Barcelona,Home,Draw,True,True,64,2,1,7,6,18,14,77.8,1,4,1,0,0,3,0,0,0,False,6.89,False
31,96353,Bernardo Mota Veiga de Carvalho e Silva,20,Midfielder,2023-12-28,Premier League,Barcelona,Home,Draw,True,False,20,0,0,4,0,88,75,85.2,5,1,0,0,0,0,0,0,0,False,5.61,False
31,24838191,Joško Gvardiol,24,Defender,2023-12-28,Premier League,Barcelona,Home,Draw,True,True,82,0,0,0,0,75,65,86.7,6,3,0,0,0,0,2,0,0,False,5.77,False
31,28912747,Cole Palmer,80,Midfielder,2023-12-28,Premier League,Barcelona,Home,Draw,True,True,73,0,0,1,0,42,35,83.3,5,1,0,0,0,3,0,0,0,False,5.55,False
31,186299,Aymeric Laporte,14,Defender,2023-12-28,Premier League,Barcelona,Home,Draw,True,True,75,0,0,3,1,33,28,84.8,6,4,4,0,1,2,2,0,0,False,5.1,False
31,28575676,James Mcatee,87,Midfielder,2023-12-28,Premier League,Barcelona,Home,Draw,False,False,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,False,0.0,False
31,37545384,Maximo Perrone,32,Midfielder,2023-12-28,Premier League,Barcelona,Home,Draw,True,True,64,0,0,2,2,90,77,85.6,1,0,2,0,0,1,2,0,0,False,5.84,False
31,3354,Kalvin Phillips,4,Midfielder,2023-12-28,Premier League,Barcelona,Home,Draw,True,True,63,0,0,4,2,60,48,80.0,4,3,1,0,1,1,4,0,0,False,5.47,False
31,24838234,Josh Wilson-Esbrand,97,Defender,2023-12-28,Premier League,Barcelona,Home,Draw,True,True,81,0,0,3,2,60,52,86.7,7,1,2,0,0,0,1,0,0,False,6.06,False
31,4536537,Sergio Gómez Martín,21,Midfielder,2023-12-28,Premier League,Barcelona,Home,Draw,False,False,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,False,0.0,False
31,21394947,Julián Álvarez,19,Midfielder,2023-12-28,Premier League,Barcelona,Home,Draw,False,False,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,False,0.0,False
31,37459073,Rico Lewis,82,Defender,2023-12-28,Premier League,Barcelona,Home,Draw,True,True,69,0,0,0,0,65,61,93.8,3,1,5,0,0,1,0,0,0,False,6.28,False
31,198062,Manuel Obafemi Akanji,25,Defender,2023-12-28,Premier League,Barcelona,Home,Draw,True,True,69,0,0,0,0,42,32,76.2,4,1,0,0,0,0,0,0,0,False,5.52,False
31,1116,Jack Grealish,10,Midfielder,2023-12-28,Premier League,Barcelona,Home,Draw,True,True,79,0,0,2,2,65,55,84.6,2,4,1,0,0,2,2,0,0,False,6.08,False
31,162536,Rúben Santos Gato Alves Dias,3,Defender,2023-12-28,Premier League,Barcelona,Home,Draw,False,False,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,False,0.0,False
31,37286732,Oscar Bobb,52,Midfielder,2023-12-28,Premier League,Barcelona,Home,Draw,True,True,84,0,1,1,0,87,82,94.3,0,0,1,0,0,0,4,0,0,False,6.17,False
31,37612626,Jacob Wright,56,Midfielder,2023-12-28,Premier League,Barcelona,Home,Draw,True,False,15,0,0,4,2,50,40,80.0,0,4,1,0,0,1,3,0,0,False,6.24,False
31,21781428,Matheus Luiz Nunes,27,Midfielder,2023-12-28,Premier League,Barcelona,Home,Draw,True,True,64,2,0,4,3,53,40,75.5,5,2,0,0,0,2,3,0,0,False,7.38,False
31,982,John Stones,5,Midfielder,2023-12-28,Premier League,Barcelona,Home,Draw,True,True,80,0,0,4,1,76,67,88.2,1,2,0,0,0,1,4,0,0,False,5.51,False
31,159142,Ederson Santana de Moraes,31,Goalkeeper,2023-12-28,Premier League,Barcelona,Home,Draw,False,False,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,False,0.0,False
31,1869,Nathan Aké,6,Defender,2023-12-28,Premier League,Barcelona,Home,Draw,True,True,60,0,0,3,0,58,48,82.8,1,4,1,0,0,3,3,0,0,False,5.86,False
31,186910,Rodrigo Hernández Cascante,16,Midfielder,2023-12-28,Premier League,Barcelona,Home,Draw,True,True,74,0,0,0,0,58,50,86.2,0,4,0,0,0,2,3,0,0,False,6.07,False
31,911,Kyle Walker,2,Defender,2023-12-28,Premier League,Barcelona,Home,Draw,True,True,67,0,0,3,3,74,64,86.5,7,4,5,0,0,0,3,0,0,False,6.11,False
32,105,Scott Carson,33,Goalkeeper,2024-01-01,Premier League,Wolves,Away,Win,True,True,86,0,0,1,1,32,26,81.2,2,3,4,0,0,3,3,6,3,False,5.96,False
32,37581761,Mahamadou Susoho,76,Midfielder,2024-01-01,Premier League,Wolves,Away,Win,True,False,12,0,1,3,0,44,40,90.9,5,3,0,0,0,1,0,0,0,False,6.66,False
32,30467945,Micah Hamilton,92,Midfielder,2024-01-01,Premier League,Wolves,Away,Win,True,True,62,0,0,5,2,55,49,89.1,0,2,2,0,0,2,1,0,0,False,6.37,False
32,34594,Stefan Ortega Moreno,18,Goalkeeper,2024-01-01,Premier League,Wolves,Away,Win,False,False,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,False,0.0,False
32,30446925,Issa Kabore,78,Defender,2024-01-01,Premier League,Wolves,Away,Win,True,True,60,0,0,2,0,38,34,89.5,1,3,0,0,0,0,1,0,0,False,6.48,False
32,336133,Philip Foden,47,Midfielder,2024-01-01,Premier League,Wolves,Away,Win,True,True,84,0,0,1,1,49,42,85.7,2,2,1,0,0,3,3,0,0,False,6.4,False
32,73147,Mateo Kovačić,8,Midfielder,2024-01-01,Premier League,Wolves,Away,Win,True,True,87,0,0,4,4,47,38,80.9,2,2,0,0,0,0,0,0,0,False,6.44,False
32,23697990,Jeremy Doku,11,Forward,2024-01-01,Premier League,Wolves,Away,Win,True,True,60,0,0,1,0,37,34,91.9,0,1,2,0,0,3,0,0,0,False,6.33,False
32,1371,Kevin De Bruyne,17,Midfielder,2024-01-01,Premier League,Wolves,Away,Win,True,True,63,0,0,4,4,72,66,91.7,3,3,0,0,0,3,3,0,0,False,6.49,False
32,154421,Erling Håland,9,Forward,2024-01-01,Premier League,Wolves,Away,Win,True,True,89,0,0,7,4,41,35,85.4,2,3,1,0,0,3,4,0,0,False,5.52,False
32,96353,Bernardo Mota Veiga de Carvalho e Silva,20,Midfielder,2024-01-01,Premier League,Wolves,Away,Win,True,True,77,0,0,0,0,78,69,88.5,2,0,2,0,0,2,1,0,0,False,6.06,False
32,24838191,Joško Gvardiol,24,Defender,2024-01-01,Premier League,Wolves,Away,Win,True,False,37,0,0,3,1,62,52,83.9,6,3,5,0,0,2,3,0,0,False,5.72,False
32,28912747,Cole Palmer,80,Midfielder,2024-01-01,Premier League,Wolves,Away,Win,False,False,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,False,0.0,False
32,186299,Aymeric Laporte,14,Defender,2024-01-01,Premier League,Wolves,Away,Win,False,False,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,False,0.0,False
32,28575676,James Mcatee,87,Midfielder,2024-01-01,Premier League,Wolves,Away,Win,True,False,16,0,1,4,2,71,64,90.1,4,0,1,0,0,2,0,0,0,False,6.21,False
32,37545384,Maximo Perrone,32,Midfielder,2024-01-01,Premier League,Wolves,Away,Win,True,True,84,0,0,4,3,66,60,90.9,5,2,0,0,0,2,0,0,0,False,6.15,False
32,3354,Kalvin Phillips,4,Midfielder,2024-01-01,Premier League,Wolves,Away,Win,True,True,64,0,0,0,0,72,62,86.1,1,4,0,0,0,1,3,0,0,False,5.58,False
32,24838234,Josh Wilson-Esbrand,97,Defender,2024-01-01,Premier League,Wolves,Away,Win,True,True,84,0,0,3,3,63,49,77.8,4,2,0,0,0,1,3,0,0,False,6.21,False
32,4536537,Sergio Gómez Martín,21,Midfielder,2024-01-01,Premier League,Wolves,Away,Win,True,True,86,0,0,5,5,79,66,83.5,4,2,1,0,0,2,2,0,0,False,6.36,False
32,21394947,Julián Álvarez,19,Midfielder,2024-01-01,Premier League,Wolves,Away,Win,True,True,83,0,0,5,5,77,69,89.6,1,2,2,0,0,2,2,0,0,False,6.5,False
32,37459073,Rico Lewis,82,Defender,2024-01-01,Premier League,Wolves,Away,Win,False,False,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,False,0.0,False
32,198062,Manuel Obafemi Akanji,25,Defender,2024-01-01,Premier League,Wolves,Away,Win,True,False,38,0,0,1,0,65,58,89.2,4,0,4,0,0,2,3,0,0,False,5.75,False
32,1116,Jack Grealish,10,Midfielder,2024-01-01,Premier League,Wolves,Away,Win,True,True,63,0,0,4,4,91,85,93.4,2,1,2,0,0,0,4,0,0,False,5.79,False
32,162536,Rúben Santos Gato Alves Dias,3,Defender,2024-01-01,Premier League,Wolves,Away,Win,True,True,87,0,0,1,1,30,27,90.0,3,0,2,0,0,2,4,0,0,False,5.52,False
32,37286732,Oscar Bobb,52,Midfielder,2024-01-01,Premier League,Wolves,Away,Win,True,True,75,0,0,4,2,60,55,91.7,4,1,2,0,0,3,2,0,0,False,6.43,False
32,37612626,Jacob Wright,56,Midfielder,2024-01-01,Premier League,Wolves,Away,Win,True,True,88,0,0,3,2,90,84,93.3,2,3,0,0,0,1,3,0,0,False,5.81,False
32,21781428,Matheus Luiz Nunes,27,Midfielder,2024-01-01,Premier League,Wolves,Away,Win,True,True,77,0,0,3,1,45,41,91.1,0,2,2,0,0,0,4,0,0,False,5.95,False
32,982,John Stones,5,Midfielder,2024-01-01,Premier League,Wolves,Away,Win,False,False,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,False,0.0,False
32,159142,Ederson Santana de Moraes,31,Goalkeeper,2024-01-01,Premier League,Wolves,Away,Win,False,False,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,False,0.0,False
32,1869,Nathan Aké,6,Defender,2024-01-01,Premier League,Wolves,Away,Win,True,True,60,0,0,2,2,42,38,90.5,5,2,1,0,1,0,1,0,0,False,5.0,False
32,186910,Rodrigo Hernández Cascante,16,Midfielder,2024-01-01,Premier League,Wolves,Away,Win,True,True,64,0,0,0,0,61,54,88.5,1,2,2,0,0,3,2,0,0,False,6.42,False
32,911,Kyle Walker,2,Defender,2024-01-01,Premier League,Wolves,Away,Win,True,False,19,0,0,1,1,45,35,77.8,5,4,0,0,0,3,0,0,0,False,5.94,False
33,105,Scott Carson,33,Goalkeeper,2024-01-07,Premier League,Burnley,Away,Win,False,False,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,False,0.0,False
33,37581761,Mahamadou Susoho,76,Midfielder,2024-01-07,Premier League,Burnley,Away,Win,True,True,67,0,0,2,0,83,78,94.0,1,2,1,0,0,3,0,0,0,False,6.39,False
33,30467945,Micah Hamilton,92,Midfielder,2024-01-07,Premier League,Burnley,Away,Win,True,False,43,0,0,4,3,60,54,90.0,2,0,2,0,0,1,0,0,0,False,6.29,False
33,34594,Stefan Ortega Moreno,18,Goalkeeper,2024-01-07,Premier League,Burnley,Away,Win,False,False,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,False,0.0,False
33,30446925,Issa Kabore,78,Defender,2024-01-07,Premier League,Burnley,Away,Win,True,True,62,0,0,1,0,40,35,87.5,7,1,4,0,0,0,1,0,0,False,6.03,False
33,336133,Philip Foden,47,Midfielder,2024-01-07,Premier League,Burnley,Away,Win,True,True,83,0,1,4,1,45,39,86.7,0,4,2,0,0,3,3,0,0,False,6.23,False
33,73147,Mateo Kovačić,8,Midfielder,2024-01-07,Premier League,Burnley,Away,Win,True,False,22,0,0,4,1,49,43,87.8,2,3,1,0,0,3,3,0,0,False,6.31,False
33,23697990,Jeremy Doku,11,Forward,2024-01-07,Premier League,Burnley,Away,Win,True,True,90,0,0,5,2,35,30,85.7,0,2,2,0,0,1,1,0,0,False,5.62,False
33,1371,Kevin De Bruyne,17,Midfielder,2024-01-07,Premier League,Burnley,Away,Win,True,True,75,0,0,5,2,55,50,90.9,4,2,0,0,0,0,4,0,0,False,6.13,False
33,154421,Erling Håland,9,Forward,2024-01-07,Premier League,Burnley,Away,Win,True,True,85,0,0,6,4,47,37,78.7,0,3,0,0,0,1,1,0,0,False,6.28,False
33,96353,Bernardo Mota Veiga de Carvalho e Silva,20,Midfielder,2024-01-07,Premier League,Burnley,Away,Win,True,False,36,0,0,2,2,62,49,79.0,0,3,2,0,0,1,3,0,0,False,6.13,False
33,24838191,Joško Gvardiol,24,Defender,2024-01-07,Premier League,Burnley,Away,Win,True,False,44,0,0,1,0,64,55,85.9,2,0,5,0,0,2,4,0,0,False,5.68,False
33,28912747,Cole Palmer,80,Midfielder,2024-01-07,Premier League,Burnley,Away,Win,True,True,83,1,1,4,3,89,72,80.9,2,1,1,0,0,0,2,0,0,False,6.91,False
33,186299,Aymeric Laporte,14,Defender,2024-01-07,Premier League,Burnley,Away,Win,True,True,82,0,0,1,0,71,54,76.1,6,0,1,0,0,3,2,0,0,False,5.97,False
33,28575676,James Mcatee,87,Midfielder,2024-01-07,Premier League,Burnley,Away,Win,True,True,69,0,0,2,1,95,81,85.3,3,4,2,0,0,1,2,0,0,False,6.41,False
33,37545384,Maximo Perrone,32,Midfielder,2024-01-07,Premier League,Burnley,Away,Win,True,True,73,0,0,5,5,55,50,90.9,4,4,1,0,0,0,4,0,0,False,6.16,False
33,3354,Kalvin Phillips,4,Midfielder,2024-01-07,Premier League,Burnley,Away,Win,False,False,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,False,0.0,False
33,24838234,Josh Wilson-Esbrand,97,Defender,2024-01-07,Premier League,Burnley,Away,Win,False,False,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,False,0.0,False
33,4536537,Sergio Gómez Martín,21,Midfielder,2024-01-07,Premier League,Burnley,Away,Win,True,True,72,1,0,5,4,77,66,85.7,1,4,1,0,0,2,4,0,0,False,6.74,False
33,21394947,Julián Álvarez,19,Midfielder,2024-01-07,Premier League,Burnley,Away,Win,True,True,86,2,0,3,0,89,82,92.1,4,4,1,0,0,2,4,0,0,False,7.18,False
33,37459073,Rico Lewis,82,Defender,2024-01-07,Premier League,Burnley,Away,Win,True,True,73,0,0,1,0,49,45,91.8,7,1,7,0,0,3,4,0,0,False,5.5,False
33,198062,Manuel Obafemi Akanji,25,Defender,2024-01-07,Premier League,Burnley,Away,Win,False,False,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,False,0.0,False
33,1116,Jack Grealish,10,Midfielder,2024-01-07,Premier League,Burnley,Away,Win,True,True,87,0,0,1,0,60,46,76.7,2,4,1,0,0,3,3,0,0,False,6.38,False
33,162536,Rúben Santos Gato Alves Dias,3,Defender,2024-01-07,Premier League,Burnley,Away,Win,True,True,65,0,0,3,3,31,24,77.4,7,4,2,0,0,3,4,0,0,False,5.88,False
33,37286732,Oscar Bobb,52,Midfielder,2024-01-07,Premier League,Burnley,Away,Win,True,True,72,0,0,3,0,71,67,94.4,5,3,1,0,0,1,3,0,0,False,6.06,False
33,37612626,Jacob Wright,56,Midfielder,2024-01-07,Premier League,Burnley,Away,Win,True,True,64,0,2,2,0,93,81,87.1,3,4,0,0,0,2,2,0,0,False,6.15,False
33,21781428,Matheus Luiz Nunes,27,Midfielder,2024-01-07,Premier League,Burnley,Away,Win,True,True,70,0,0,2,1,53,45,84.9,1,3,2,0,0,0,0,0,0,False,6.27,False
33,982,John Stones,5,Midfielder,2024-01-07,Premier League,Burnley,Away,Win,True,True,77,0,0,1,1,70,58,82.9,5,1,1,0,0,2,3,0,0,False,6.35,False
33,159142,Ederson Santana de Moraes,31,Goalkeeper,2024-01-07,Premier League,Burnley,Away,Win,False,False,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,False,0.0,False
33,1869,Nathan Aké,6,Defender,2024-01-07,Premier League,Burnley,Away,Win,True,False,29,0,1,1,0,52,42,80.8,4,0,7,0,0,0,0,0,0,False,6.63,False
33,186910,Rodrigo Hernández Cascante,16,Midfielder,2024-01-07,Premier League,Burnley,Away,Win,True,True,81,0,0,4,4,44,40,90.9,4,1,1,0,0,3,0,0,0,False,6.05,False
33,911,Kyle Walker,2,Defender,2024-01-07,Premier League,Burnley,Away,Win,False,False,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,False,0.0,False
34,105,Scott Carson,33,Goalkeeper,2024-01-12,Premier League,Arsenal,Home,Loss,True,True,90,0,0,1,1,28,25,89.3,2,3,6,0,0,1,2,7,1,False,5.7,False
34,37581761,Mahamadou Susoho,76,Midfielder,2024-01-12,Premier League,Arsenal,Home,Loss,True,True,67,0,0,1,1,51,40,78.4,1,1,1,0,0,3,0,0,0,False,5.53,False
34,30467945,Micah Hamilton,92,Midfielder,2024-01-12,Premier League,Arsenal,Home,Loss,True,True,70,0,0,3,1,51,45,88.2,5,1,0,0,0,0,1,0,0,False,6.37,False
34,34594,Stefan Ortega Moreno,18,Goalkeeper,2024-01-12,Premier League,Arsenal,Home,Loss,True,True,77,0,0,0,0,23,20,87.0,0,4,7,0,0,2,2,1,1,False,5.99,False
34,30446925,Issa Kabore,78,Defender,2024-01-12,Premier League,Arsenal,Home,Loss,True,True,80,0,0,0,0,47,39,83.0,6,3,4,0,0,2,0,0,0,False,5.68,False
34,336133,Philip Foden,47,Midfielder,2024-01-12,Premier League,Arsenal,Home,Loss,True,True,81,0,0,5,3,79,65,82.3,3,4,1,0,0,0,0,0,0,False,6.12,False
34,73147,Mateo Kovačić,8,Midfielder,2024-01-12,Premier League,Arsenal,Home,Loss,True,True,74,1,0,3,3,60,54,90.0,3,0,2,0,0,2,4,0,0,False,6.27,False
34,23697990,Jeremy Doku,11,Forward,2024-01-12,Premier League,Arsenal,Home,Loss,True,True,88,2,0,4,2,34,28,82.4,0,1,0,0,0,0,0,0,0,False,7.1,False
34,1371,Kevin De Bruyne,17,Midfielder,2024-01-12,Premier League,Arsenal,Home,Loss,True,True,68,0,0,0,0,49,46,93.9,1,3,2,0,0,1,0,0,0,False,5.98,False
34,154421,Erling Håland,9,Forward,2024-01-12,Premier League,Arsenal,Home,Loss,True,True,82,1,0,2,2,17,13,76.5,0,4,2,0,0,3,4,0,0,False,6.44,False
34,96353,Bernardo Mota Veiga de Carvalho e Silva,20,Midfielder,2024-01-12,Premier League,Arsenal,Home,Loss,True,True,61,0,0,1,1,59,54,91.5,0,2,2,0,0,2,0,0,0,False,5.72,False
34,24838191,Joško Gvardiol,24,Defender,2024-01-12,Premier League,Arsenal,Home,Loss,True,True,79,0,0,0,0,56,51,91.1,6,4,6,0,0,2,0,0,0,False,5.58,False
34,28912747,Cole Palmer,80,Midfielder,2024-01-12,Premier League,Arsenal,Home,Loss,False,False,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,False,0.0,False
34,186299,Aymeric Laporte,14,Defender,2024-01-12,Premier League,Arsenal,Home,Loss,True,True,76,0,0,0,0,48,41,85.4,2,4,3,0,0,3,3,0,0,False,5.96,False
34,28575676,James Mcatee,87,Midfielder,2024-01-12,Premier League,Arsenal,Home,Loss,True,True,84,0,0,3,3,86,65,75.6,1,1,2,0,0,3,1,0,0,False,5.69,False
34,37545384,Maximo Perrone,32,Midfielder,2024-01-12,Premier League,Arsenal,Home,Loss,True,False,13,0,0,4,3,89,67,75.3,2,4,1,0,0,2,4,0,0,False,5.95,False
34,3354,Kalvin Phillips,4,Midfielder,2024-01-12,Premier League,Arsenal,Home,Loss,True,True,74,0,0,3,3,40,36,90.0,3,2,0,0,0,2,2,0,0,False,5.61,False
34,24838234,Josh Wilson-Esbrand,97,Defender,2024-01-12,Premier League,Arsenal,Home,Loss,True,True,76,0,0,3,3,35,32,91.4,5,2,2,0,0,2,1,0,0,False,6.03,False
34,4536537,Sergio Gómez Martín,21,Midfielder,2024-01-12,Premier League,Arsenal,Home,Loss,True,True,81,0,0,2,2,64,58,90.6,4,4,2,0,0,3,3,0,0,False,6.44,False
