performance_id,match_id,player_name,team_name,started,minutes_played,position,formation_position,substituted_in,substituted_out,goals,assists,shots_total,shots_on_target,shots_off_target,shots_blocked,big_chances_created,big_chances_missed,passes_total,passes_completed,pass_accuracy,key_passes,through_balls,long_balls,crosses_total,crosses_accurate,tackles_total,tackles_won,tackle_success_rate,interceptions,clearances,blocks,headed_clearances,duels_total,duels_won,duel_success_rate,aerial_duels_total,aerial_duels_won,aerial_success_rate,yellow_cards,red_cards,fouls_committed,fouls_suffered,touches,dribbles_attempted,dribbles_successful,dribble_success_rate,dispossessed,distance_covered,sprints,rating,expected_goals,expected_assists,created_at,updated_at,match_date,opponent,competition
707,28,Rodri,Manchester City,1,78,MF,,,,0,0,3,2,0,0,0,0,76,69,94.7,0,0,0,0,0,4,2,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,2,4,99,0,0,0.0,0,10.1,0,8.1,0.0,0.0,2025-07-09T23:08:58.530140,2025-07-09T23:08:58.530141,2024-01-12,Red Star Belgrade,Champions League
188,28,Rúben Dias,Manchester City,1,79,MF,,,,0,0,0,0,0,0,0,0,78,66,92.6,0,0,0,0,0,5,3,0.0,4,1,0,0,0,0,0.0,0,0,0.0,0,0,0,0,96,0,0,0.0,0,12.0,0,6.5,0.0,0.0,2025-07-09T23:08:58.517878,2025-07-09T23:08:58.517878,2024-01-12,Red Star Belgrade,Champions League
402,28,Sávio,Manchester City,0,36,MF,,,,0,0,1,0,0,0,0,0,29,23,91.2,0,0,0,0,0,3,2,0.0,0,3,0,0,0,0,0.0,0,0,0.0,0,0,2,0,44,0,0,0.0,0,12.0,0,8.2,0.0,0.0,2025-07-09T23:08:58.522769,2025-07-09T23:08:58.522769,2024-01-12,Red Star Belgrade,Champions League
260,28,İlkay Gündoğan,Manchester City,0,27,MF,,,,0,0,0,0,0,0,0,0,63,53,94.0,0,0,0,0,0,0,0,0.0,4,4,0,0,0,0,0.0,0,0,0.0,0,0,3,4,87,0,0,0.0,0,11.4,0,8.5,0.0,0.0,2025-07-09T23:08:58.519487,2025-07-09T23:08:58.519488,2024-01-12,Red Star Belgrade,Champions League
137,29,Ederson,Manchester City,1,79,MF,,,,0,0,2,2,0,0,0,0,69,56,94.6,0,0,0,0,0,5,3,0.0,0,3,0,0,0,0,0.0,0,0,0.0,0,0,3,4,80,0,0,0.0,0,11.9,0,8.4,0.0,0.0,2025-07-09T23:08:58.516812,2025-07-09T23:08:58.516812,2024-01-16,Arsenal,Premier League
75,29,Erling Haaland,Manchester City,0,30,MF,,,,0,0,1,1,0,0,0,0,27,21,92.3,0,0,0,0,0,1,0,0.0,1,2,0,0,0,0,0.0,0,0,0.0,0,0,3,4,43,0,0,0.0,0,11.0,0,8.2,0.0,0.0,2025-07-09T23:08:58.515324,2025-07-09T23:08:58.515325,2024-01-16,Arsenal,Premier League
659,29,John Stones,Manchester City,1,74,MF,,,,0,0,1,0,0,0,0,0,66,58,82.2,0,0,0,0,0,5,3,0.0,2,3,0,0,0,0,0.0,0,0,0.0,0,0,2,2,90,0,0,0.0,0,9.4,0,7.1,0.0,0.0,2025-07-09T23:08:58.528667,2025-07-09T23:08:58.528667,2024-01-16,Arsenal,Premier League
38,29,Joško Gvardiol,Manchester City,0,30,MF,,,,0,0,2,2,0,0,0,0,40,37,88.1,0,0,0,0,0,4,3,0.0,4,0,0,0,0,0,0.0,0,0,0.0,0,0,3,4,66,0,0,0.0,0,10.8,0,8.2,0.0,0.0,2025-07-09T23:08:58.514489,2025-07-09T23:08:58.514490,2024-01-16,Arsenal,Premier League
571,29,Kyle Walker,Manchester City,1,75,MF,,,,0,1,0,0,0,0,0,0,63,51,81.0,0,0,0,0,0,1,0,0.0,2,0,0,0,0,0,0.0,0,0,0.0,0,0,2,2,89,0,0,0.0,0,9.2,0,7.0,0.0,0.0,2025-07-09T23:08:58.526708,2025-07-09T23:08:58.526709,2024-01-16,Arsenal,Premier League
277,29,Mateo Kovačić,Manchester City,1,83,MF,,,,0,0,2,0,0,0,0,0,57,47,80.8,0,0,0,0,0,4,3,0.0,2,2,0,0,0,0,0.0,0,0,0.0,0,0,2,1,86,0,0,0.0,0,11.4,0,7.9,0.0,0.0,2025-07-09T23:08:58.520002,2025-07-09T23:08:58.520002,2024-01-16,Arsenal,Premier League
438,29,Phil Foden,Manchester City,0,26,MF,,,,0,0,2,0,0,0,0,0,26,21,89.6,0,0,0,0,0,1,0,0.0,3,0,0,0,0,0,0.0,0,0,0.0,0,0,3,1,50,0,0,0.0,0,12.0,0,6.6,0.0,0.0,2025-07-09T23:08:58.523556,2025-07-09T23:08:58.523557,2024-01-16,Arsenal,Premier League
728,29,Rodri,Manchester City,0,21,MF,,,,0,1,3,1,0,0,0,0,25,23,85.5,0,0,0,0,0,2,1,0.0,3,1,0,0,0,0,0.0,0,0,0.0,0,0,3,0,50,0,0,0.0,0,11.2,0,7.4,0.0,0.0,2025-07-09T23:08:58.530480,2025-07-09T23:08:58.530480,2024-01-16,Arsenal,Premier League
388,29,Sávio,Manchester City,1,85,MF,,,,0,0,0,0,0,0,0,0,29,25,85.5,0,0,0,0,0,5,3,0.0,1,5,0,0,0,0,0.0,0,0,0.0,0,0,2,0,43,0,0,0.0,0,9.7,0,7.6,0.0,0.0,2025-07-09T23:08:58.522529,2025-07-09T23:08:58.522530,2024-01-16,Arsenal,Premier League
240,29,İlkay Gündoğan,Manchester City,1,76,MF,,,,0,0,3,0,0,0,0,0,45,41,87.6,0,0,0,0,0,6,4,0.0,3,5,0,0,0,0,0.0,0,0,0.0,0,0,1,4,61,0,0,0.0,0,11.9,0,7.3,0.0,0.0,2025-07-09T23:08:58.519136,2025-07-09T23:08:58.519136,2024-01-16,Arsenal,Premier League
85,30,Bernardo Silva,Manchester City,1,87,MF,,,,0,0,1,0,0,0,0,0,27,22,85.3,0,0,0,0,0,1,0,0.0,1,2,0,0,0,0,0.0,0,0,0.0,0,0,0,3,52,0,0,0.0,0,11.1,0,7.0,0.0,0.0,2025-07-09T23:08:58.515699,2025-07-09T23:08:58.515700,2024-01-24,Huddersfield Town,FA Cup
149,30,Ederson,Manchester City,1,89,MF,,,,0,0,1,1,0,0,0,0,69,60,92.9,0,0,0,0,0,6,4,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,1,1,85,0,0,0.0,0,9.3,0,6.9,0.0,0.0,2025-07-09T23:08:58.517009,2025-07-09T23:08:58.517010,2024-01-24,Huddersfield Town,FA Cup
80,30,Erling Haaland,Manchester City,0,44,MF,,,,0,0,0,0,0,0,0,0,71,64,94.0,0,0,0,0,0,1,0,0.0,4,4,0,0,0,0,0.0,0,0,0.0,0,0,2,3,90,0,0,0.0,0,9.0,0,7.4,0.0,0.0,2025-07-09T23:08:58.515408,2025-07-09T23:08:58.515409,2024-01-24,Huddersfield Town,FA Cup
505,30,Jeremy Doku,Manchester City,1,84,MF,,,,0,0,0,0,0,0,0,0,25,21,90.4,0,0,0,0,0,4,2,0.0,2,4,0,0,0,0,0.0,0,0,0.0,0,0,1,2,42,0,0,0.0,0,9.2,0,8.0,0.0,0.0,2025-07-09T23:08:58.525241,2025-07-09T23:08:58.525241,2024-01-24,Huddersfield Town,FA Cup
29,30,Joško Gvardiol,Manchester City,0,36,MF,,,,0,0,1,1,0,0,0,0,25,20,84.4,0,0,0,0,0,4,2,0.0,1,0,0,0,0,0,0.0,0,0,0.0,0,0,3,4,41,0,0,0.0,0,11.8,0,7.7,0.0,0.0,2025-07-09T23:08:58.514345,2025-07-09T23:08:58.514345,2024-01-24,Huddersfield Town,FA Cup
457,30,Kevin De Bruyne,Manchester City,1,72,MF,,,,0,0,2,1,0,0,0,0,34,30,84.0,0,0,0,0,0,3,1,0.0,0,2,0,0,0,0,0.0,0,0,0.0,0,0,0,4,51,0,0,0.0,0,9.1,0,7.7,0.0,0.0,2025-07-09T23:08:58.524066,2025-07-09T23:08:58.524067,2024-01-24,Huddersfield Town,FA Cup
343,30,Manuel Akanji,Manchester City,0,42,MF,,,,0,0,0,0,0,0,0,0,23,18,87.6,0,0,0,0,0,3,1,0.0,3,3,0,0,0,0,0.0,0,0,0.0,0,0,2,4,49,0,0,0.0,0,11.1,0,8.5,0.0,0.0,2025-07-09T23:08:58.521356,2025-07-09T23:08:58.521357,2024-01-24,Huddersfield Town,FA Cup
281,30,Mateo Kovačić,Manchester City,1,71,MF,,,,0,1,2,2,0,0,0,0,39,31,94.6,0,0,0,0,0,3,1,0.0,3,4,0,0,0,0,0.0,0,0,0.0,0,0,0,4,69,0,0,0.0,0,10.6,0,6.8,0.0,0.0,2025-07-09T23:08:58.520069,2025-07-09T23:08:58.520070,2024-01-24,Huddersfield Town,FA Cup
612,30,Nathan Aké,Manchester City,0,38,MF,,,,0,0,2,0,0,0,0,0,49,44,90.0,0,0,0,0,0,2,1,0.0,1,4,0,0,0,0,0.0,0,0,0.0,0,0,0,0,77,0,0,0.0,0,11.4,0,6.8,0.0,0.0,2025-07-09T23:08:58.527632,2025-07-09T23:08:58.527632,2024-01-24,Huddersfield Town,FA Cup
739,30,Rodri,Manchester City,0,38,MF,,,,0,1,2,2,0,0,0,0,56,51,84.3,0,0,0,0,0,1,0,0.0,0,2,0,0,0,0,0.0,0,0,0.0,1,0,3,4,83,0,0,0.0,0,9.7,0,6.5,0.0,0.0,2025-07-09T23:08:58.530646,2025-07-09T23:08:58.530647,2024-01-24,Huddersfield Town,FA Cup
392,30,Sávio,Manchester City,1,75,MF,,,,0,0,0,0,0,0,0,0,59,52,80.3,0,0,0,0,0,6,4,0.0,2,5,0,0,0,0,0.0,0,0,0.0,0,0,1,4,83,0,0,0.0,0,9.5,0,7.4,0.0,0.0,2025-07-09T23:08:58.522597,2025-07-09T23:08:58.522598,2024-01-24,Huddersfield Town,FA Cup
90,31,Bernardo Silva,Manchester City,1,90,MF,,,,0,0,3,2,0,0,0,0,35,28,82.3,0,0,0,0,0,4,2,0.0,1,1,0,0,0,0,0.0,0,0,0.0,0,0,0,4,57,0,0,0.0,0,11.4,0,6.8,0.0,0.0,2025-07-09T23:08:58.515795,2025-07-09T23:08:58.515796,2024-01-25,Liverpool,Premier League
76,31,Erling Haaland,Manchester City,0,42,MF,,,,0,0,1,1,0,0,0,0,39,34,83.3,0,0,0,0,0,4,3,0.0,3,5,0,0,0,0,0.0,0,0,0.0,0,0,1,4,56,0,0,0.0,0,11.5,0,7.8,0.0,0.0,2025-07-09T23:08:58.515341,2025-07-09T23:08:58.515341,2024-01-25,Liverpool,Premier League
506,31,Jeremy Doku,Manchester City,1,75,MF,,,,0,0,1,0,0,0,0,0,54,49,92.0,0,0,0,0,0,0,0,0.0,2,5,0,0,0,0,0.0,0,0,0.0,0,0,1,4,75,0,0,0.0,0,9.9,0,7.6,0.0,0.0,2025-07-09T23:08:58.525258,2025-07-09T23:08:58.525259,2024-01-25,Liverpool,Premier League
465,31,Kevin De Bruyne,Manchester City,0,43,MF,,,,0,0,1,0,0,0,0,0,59,53,83.5,0,0,0,0,0,0,0,0.0,3,2,0,0,0,0,0.0,0,0,0.0,0,0,3,3,85,0,0,0.0,0,10.2,0,7.9,0.0,0.0,2025-07-09T23:08:58.524201,2025-07-09T23:08:58.524201,2024-01-25,Liverpool,Premier League
583,31,Kyle Walker,Manchester City,0,16,MF,,,,0,0,1,1,0,0,0,0,72,60,93.6,0,0,0,0,0,0,0,0.0,0,5,0,0,0,0,0.0,0,0,0.0,0,0,0,2,101,0,0,0.0,0,11.3,0,8.5,0.0,0.0,2025-07-09T23:08:58.526886,2025-07-09T23:08:58.526887,2024-01-25,Liverpool,Premier League
339,31,Manuel Akanji,Manchester City,1,86,MF,,,,0,0,2,1,0,0,0,0,71,66,82.4,0,0,0,0,0,4,2,0.0,4,2,0,0,0,0,0.0,0,0,0.0,0,0,2,2,87,0,0,0.0,0,9.9,0,7.6,0.0,0.0,2025-07-09T23:08:58.521287,2025-07-09T23:08:58.521288,2024-01-25,Liverpool,Premier League
470,31,Matheus Nunes,Manchester City,1,77,MF,,,,1,0,1,1,0,0,0,0,26,22,88.3,0,0,0,0,0,0,0,0.0,2,3,0,0,0,0,0.0,0,0,0.0,0,0,2,2,48,0,0,0.0,0,10.6,0,8.1,0.0,0.0,2025-07-09T23:08:58.524460,2025-07-09T23:08:58.524461,2024-01-25,Liverpool,Premier League
764,31,Oscar Bobb,Manchester City,0,24,MF,,,,0,0,2,1,0,0,0,0,65,56,90.3,0,0,0,0,0,6,4,0.0,0,4,0,0,0,0,0.0,0,0,0.0,0,0,0,2,92,0,0,0.0,0,9.9,0,7.6,0.0,0.0,2025-07-09T23:08:58.531376,2025-07-09T23:08:58.531376,2024-01-25,Liverpool,Premier League
431,31,Phil Foden,Manchester City,1,76,MF,,,,0,0,3,1,0,0,0,0,34,31,85.7,0,0,0,0,0,4,2,0.0,2,0,0,0,0,0,0.0,0,0,0.0,0,0,3,4,49,0,0,0.0,0,9.9,0,6.7,0.0,0.0,2025-07-09T23:08:58.523440,2025-07-09T23:08:58.523441,2024-01-25,Liverpool,Premier League
699,31,Rodri,Manchester City,1,85,MF,,,,1,0,1,1,0,0,0,0,23,20,83.7,0,0,0,0,0,6,4,0.0,1,1,0,0,0,0,0.0,0,0,0.0,1,0,2,2,44,0,0,0.0,0,11.1,0,7.8,0.0,0.0,2025-07-09T23:08:58.530015,2025-07-09T23:08:58.530016,2024-01-25,Liverpool,Premier League
183,31,Rúben Dias,Manchester City,1,70,MF,,,,0,0,2,0,0,0,0,0,58,53,94.7,0,0,0,0,0,4,2,0.0,3,0,0,0,0,0,0.0,0,0,0.0,0,0,2,4,76,0,0,0.0,0,9.1,0,8.3,0.0,0.0,2025-07-09T23:08:58.517794,2025-07-09T23:08:58.517795,2024-01-25,Liverpool,Premier League
229,31,İlkay Gündoğan,Manchester City,1,74,MF,,,,0,0,3,0,0,0,0,0,27,23,90.6,0,0,0,0,0,1,0,0.0,2,2,0,0,0,0,0.0,0,0,0.0,0,0,1,4,46,0,0,0.0,0,11.9,0,8.0,0.0,0.0,2025-07-09T23:08:58.518928,2025-07-09T23:08:58.518929,2024-01-25,Liverpool,Premier League
682,32,Abdukodir Khusanov,Manchester City,1,75,MF,,,,0,0,1,0,0,0,0,0,35,30,81.8,0,0,0,0,0,4,2,0.0,3,0,0,0,0,0,0.0,0,0,0.0,0,0,2,2,57,0,0,0.0,0,9.7,0,8.5,0.0,0.0,2025-07-09T23:08:58.529273,2025-07-09T23:08:58.529274,2024-02-04,FC Copenhagen,Champions League
102,32,Bernardo Silva,Manchester City,1,72,MF,,,,0,1,2,0,0,0,0,0,74,59,81.8,0,0,0,0,0,0,0,0.0,2,5,0,0,0,0,0.0,0,0,0.0,1,0,0,2,95,0,0,0.0,0,11.4,0,6.6,0.0,0.0,2025-07-09T23:08:58.516000,2025-07-09T23:08:58.516001,2024-02-04,FC Copenhagen,Champions League
151,32,Ederson,Manchester City,1,76,MF,,,,0,0,0,0,0,0,0,0,66,60,84.2,0,0,0,0,0,0,0,0.0,4,0,0,0,0,0,0.0,0,0,0.0,0,0,1,1,85,0,0,0.0,0,10.0,0,8.5,0.0,0.0,2025-07-09T23:08:58.517044,2025-07-09T23:08:58.517045,2024-02-04,FC Copenhagen,Champions League
65,32,Erling Haaland,Manchester City,1,74,MF,,,,0,1,1,1,0,0,0,0,33,27,85.1,0,0,0,0,0,3,2,0.0,2,0,0,0,0,0,0.0,0,0,0.0,1,0,2,2,44,0,0,0.0,0,10.1,0,7.0,0.0,0.0,2025-07-09T23:08:58.515151,2025-07-09T23:08:58.515151,2024-02-04,FC Copenhagen,Champions League
615,32,Jack Grealish,Manchester City,1,70,MF,,,,1,0,3,1,0,0,0,0,33,30,84.0,0,0,0,0,0,3,1,0.0,1,1,0,0,0,0,0.0,0,0,0.0,0,0,2,0,52,0,0,0.0,0,11.3,0,6.9,0.0,0.0,2025-07-09T23:08:58.527831,2025-07-09T23:08:58.527832,2024-02-04,FC Copenhagen,Champions League
530,32,Jeremy Doku,Manchester City,0,34,MF,,,,0,0,3,0,0,0,0,0,79,71,94.8,0,0,0,0,0,3,1,0.0,0,5,0,0,0,0,0.0,0,0,0.0,0,0,0,3,98,0,0,0.0,0,11.5,0,7.2,0.0,0.0,2025-07-09T23:08:58.525660,2025-07-09T23:08:58.525661,2024-02-04,FC Copenhagen,Champions League
679,32,John Stones,Manchester City,0,26,MF,,,,0,0,3,2,0,0,0,0,74,62,82.2,0,0,0,0,0,1,0,0.0,2,4,0,0,0,0,0.0,0,0,0.0,0,0,3,4,102,0,0,0.0,0,10.8,0,6.5,0.0,0.0,2025-07-09T23:08:58.528983,2025-07-09T23:08:58.528984,2024-02-04,FC Copenhagen,Champions League
7,32,Joško Gvardiol,Manchester City,1,78,MF,,,,0,0,1,1,0,0,0,0,57,47,81.2,0,0,0,0,0,6,4,0.0,1,4,0,0,0,0,0.0,0,0,0.0,0,0,3,2,72,0,0,0.0,0,9.2,0,7.5,0.0,0.0,2025-07-09T23:08:58.513990,2025-07-09T23:08:58.513990,2024-02-04,FC Copenhagen,Champions League
462,32,Kevin De Bruyne,Manchester City,0,43,MF,,,,0,1,2,1,0,0,0,0,26,22,90.7,0,0,0,0,0,5,3,0.0,1,4,0,0,0,0,0.0,0,0,0.0,0,0,1,4,53,0,0,0.0,0,10.8,0,8.2,0.0,0.0,2025-07-09T23:08:58.524147,2025-07-09T23:08:58.524147,2024-02-04,FC Copenhagen,Champions League
562,32,Kyle Walker,Manchester City,1,88,MF,,,,0,1,2,0,0,0,0,0,60,54,87.9,0,0,0,0,0,3,2,0.0,3,1,0,0,0,0,0.0,0,0,0.0,0,0,1,1,86,0,0,0.0,0,9.5,0,7.9,0.0,0.0,2025-07-09T23:08:58.526575,2025-07-09T23:08:58.526576,2024-02-04,FC Copenhagen,Champions League
321,32,Manuel Akanji,Manchester City,1,74,MF,,,,0,0,3,2,0,0,0,0,49,39,84.5,0,0,0,0,0,5,3,0.0,3,5,0,0,0,0,0.0,0,0,0.0,0,0,1,4,75,0,0,0.0,0,10.3,0,7.7,0.0,0.0,2025-07-09T23:08:58.520978,2025-07-09T23:08:58.520979,2024-02-04,FC Copenhagen,Champions League
283,32,Mateo Kovačić,Manchester City,1,71,MF,,,,0,0,1,1,0,0,0,0,26,21,88.1,0,0,0,0,0,4,2,0.0,4,3,0,0,0,0,0.0,0,0,0.0,1,0,0,1,50,0,0,0.0,0,11.4,0,7.7,0.0,0.0,2025-07-09T23:08:58.520103,2025-07-09T23:08:58.520104,2024-02-04,FC Copenhagen,Champions League
597,32,Nathan Aké,Manchester City,1,76,MF,,,,0,0,1,1,0,0,0,0,39,33,88.8,0,0,0,0,0,4,2,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,3,2,64,0,0,0.0,0,11.5,0,7.2,0.0,0.0,2025-07-09T23:08:58.527406,2025-07-09T23:08:58.527407,2024-02-04,FC Copenhagen,Champions League
419,32,Phil Foden,Manchester City,1,73,MF,,,,0,0,0,0,0,0,0,0,39,32,84.3,0,0,0,0,0,2,1,0.0,1,5,0,0,0,0,0.0,0,0,0.0,0,0,3,4,65,0,0,0.0,0,11.7,0,6.9,0.0,0.0,2025-07-09T23:08:58.523239,2025-07-09T23:08:58.523240,2024-02-04,FC Copenhagen,Champions League
361,32,Rico Lewis,Manchester City,1,86,MF,,,,0,0,2,1,0,0,0,0,23,20,91.0,0,0,0,0,0,3,1,0.0,0,4,0,0,0,0,0.0,0,0,0.0,0,0,2,3,35,0,0,0.0,0,11.6,0,7.7,0.0,0.0,2025-07-09T23:08:58.521859,2025-07-09T23:08:58.521860,2024-02-04,FC Copenhagen,Champions League
201,32,Rúben Dias,Manchester City,1,88,MF,,,,0,0,3,1,0,0,0,0,55,46,90.4,0,0,0,0,0,5,3,0.0,0,4,0,0,0,0,0.0,0,0,0.0,0,0,0,1,77,0,0,0.0,0,9.9,0,7.9,0.0,0.0,2025-07-09T23:08:58.518097,2025-07-09T23:08:58.518098,2024-02-04,FC Copenhagen,Champions League
389,32,Sávio,Manchester City,1,90,MF,,,,0,0,1,0,0,0,0,0,33,27,87.3,0,0,0,0,0,1,0,0.0,4,2,0,0,0,0,0.0,0,0,0.0,0,0,1,3,47,0,0,0.0,0,11.0,0,7.1,0.0,0.0,2025-07-09T23:08:58.522546,2025-07-09T23:08:58.522547,2024-02-04,FC Copenhagen,Champions League
247,32,İlkay Gündoğan,Manchester City,1,90,MF,,,,0,0,3,1,0,0,0,0,56,48,91.8,0,0,0,0,0,2,1,0.0,4,2,0,0,0,0,0.0,0,0,0.0,0,0,2,4,73,0,0,0.0,0,11.8,0,7.1,0.0,0.0,2025-07-09T23:08:58.519256,2025-07-09T23:08:58.519257,2024-02-04,FC Copenhagen,Champions League
88,33,Bernardo Silva,Manchester City,1,73,MF,,,,0,0,2,1,0,0,0,0,52,43,80.7,0,0,0,0,0,3,2,0.0,2,5,0,0,0,0,0.0,0,0,0.0,0,0,1,2,79,0,0,0.0,0,10.3,0,7.7,0.0,0.0,2025-07-09T23:08:58.515761,2025-07-09T23:08:58.515762,2024-02-06,Chelsea,Premier League
620,33,Jack Grealish,Manchester City,1,71,MF,,,,1,1,0,0,0,0,0,0,59,49,94.4,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0.0,0,0,0.0,0,0,1,2,88,0,0,0.0,0,11.3,0,8.3,0.0,0.0,2025-07-09T23:08:58.527913,2025-07-09T23:08:58.527914,2024-02-06,Chelsea,Premier League
532,33,Jeremy Doku,Manchester City,0,23,MF,,,,0,0,3,0,0,0,0,0,31,26,88.7,0,0,0,0,0,1,0,0.0,0,4,0,0,0,0,0.0,0,0,0.0,0,0,3,2,60,0,0,0.0,0,10.3,0,8.3,0.0,0.0,2025-07-09T23:08:58.525691,2025-07-09T23:08:58.525692,2024-02-06,Chelsea,Premier League
668,33,John Stones,Manchester City,1,90,MF,,,,0,0,1,1,0,0,0,0,33,29,84.1,0,0,0,0,0,0,0,0.0,4,5,0,0,0,0,0.0,0,0,0.0,0,0,1,2,49,0,0,0.0,0,11.0,0,8.3,0.0,0.0,2025-07-09T23:08:58.528811,2025-07-09T23:08:58.528811,2024-02-06,Chelsea,Premier League
782,33,Josh Wilson-Esbrand,Manchester City,1,71,MF,,,,0,0,2,0,0,0,0,0,29,23,90.2,0,0,0,0,0,2,1,0.0,3,2,0,0,0,0,0.0,0,0,0.0,0,0,1,2,51,0,0,0.0,0,10.9,0,7.7,0.0,0.0,2025-07-09T23:08:58.532642,2025-07-09T23:08:58.532643,2024-02-06,Chelsea,Premier League
6,33,Joško Gvardiol,Manchester City,1,86,MF,,,,0,0,2,1,0,0,0,0,32,29,89.1,0,0,0,0,0,0,0,0.0,0,5,0,0,0,0,0.0,0,0,0.0,0,0,3,4,43,0,0,0.0,0,9.9,0,7.4,0.0,0.0,2025-07-09T23:08:58.513970,2025-07-09T23:08:58.513970,2024-02-06,Chelsea,Premier League
556,33,Kyle Walker,Manchester City,1,87,MF,,,,0,0,2,1,0,0,0,0,23,21,90.4,0,0,0,0,0,6,3,0.0,0,3,0,0,0,0,0.0,0,0,0.0,0,0,0,0,46,0,0,0.0,0,11.8,0,8.3,0.0,0.0,2025-07-09T23:08:58.526483,2025-07-09T23:08:58.526484,2024-02-06,Chelsea,Premier League
471,33,Matheus Nunes,Manchester City,1,77,MF,,,,0,0,1,1,0,0,0,0,38,35,85.7,0,0,0,0,0,5,3,0.0,0,3,0,0,0,0,0.0,0,0,0.0,0,0,2,4,52,0,0,0.0,0,11.5,0,7.0,0.0,0.0,2025-07-09T23:08:58.524480,2025-07-09T23:08:58.524481,2024-02-06,Chelsea,Premier League
440,33,Phil Foden,Manchester City,0,42,MF,,,,0,0,2,2,0,0,0,0,32,26,90.2,0,0,0,0,0,6,3,0.0,4,1,0,0,0,0,0.0,0,0,0.0,0,0,0,4,50,0,0,0.0,0,9.0,0,6.8,0.0,0.0,2025-07-09T23:08:58.523595,2025-07-09T23:08:58.523596,2024-02-06,Chelsea,Premier League
709,33,Rodri,Manchester City,1,75,MF,,,,0,0,0,0,0,0,0,0,72,67,90.9,0,0,0,0,0,1,0,0.0,1,0,0,0,0,0,0.0,0,0,0.0,0,0,2,0,93,0,0,0.0,0,9.4,0,7.4,0.0,0.0,2025-07-09T23:08:58.530175,2025-07-09T23:08:58.530176,2024-02-06,Chelsea,Premier League
207,33,Rúben Dias,Manchester City,0,38,MF,,,,0,0,0,0,0,0,0,0,66,53,80.7,0,0,0,0,0,3,2,0.0,2,4,0,0,0,0,0.0,0,0,0.0,0,0,2,4,82,0,0,0.0,0,10.2,0,6.6,0.0,0.0,2025-07-09T23:08:58.518245,2025-07-09T23:08:58.518248,2024-02-06,Chelsea,Premier League
256,33,İlkay Gündoğan,Manchester City,0,26,MF,,,,0,0,1,0,0,0,0,0,27,21,87.6,0,0,0,0,0,6,4,0.0,0,5,0,0,0,0,0.0,0,0,0.0,0,0,2,0,45,0,0,0.0,0,10.0,0,7.0,0.0,0.0,2025-07-09T23:08:58.519413,2025-07-09T23:08:58.519414,2024-02-06,Chelsea,Premier League
116,34,Bernardo Silva,Manchester City,0,43,MF,,,,0,0,1,1,0,0,0,0,79,65,90.3,0,0,0,0,0,4,2,0.0,2,3,0,0,0,0,0.0,0,0,0.0,0,0,2,3,89,0,0,0.0,0,10.2,0,7.5,0.0,0.0,2025-07-09T23:08:58.516241,2025-07-09T23:08:58.516241,2024-02-17,Tottenham,FA Cup
172,34,Ederson,Manchester City,0,27,MF,,,,0,0,1,1,0,0,0,0,22,20,94.4,0,0,0,0,0,6,4,0.0,3,4,0,0,0,0,0.0,0,0,0.0,0,0,2,1,48,0,0,0.0,0,11.0,0,7.9,0.0,0.0,2025-07-09T23:08:58.517405,2025-07-09T23:08:58.517406,2024-02-17,Tottenham,FA Cup
57,34,Erling Haaland,Manchester City,1,80,MF,,,,1,0,2,1,0,0,0,0,76,61,86.9,0,0,0,0,0,6,4,0.0,4,5,0,0,0,0,0.0,0,0,0.0,0,0,3,0,106,0,0,0.0,0,9.5,0,7.1,0.0,0.0,2025-07-09T23:08:58.515016,2025-07-09T23:08:58.515017,2024-02-17,Tottenham,FA Cup
518,34,Jeremy Doku,Manchester City,1,89,MF,,,,0,0,1,1,0,0,0,0,73,67,91.3,0,0,0,0,0,2,1,0.0,2,3,0,0,0,0,0.0,0,0,0.0,0,0,3,0,92,0,0,0.0,0,10.9,0,7.5,0.0,0.0,2025-07-09T23:08:58.525458,2025-07-09T23:08:58.525459,2024-02-17,Tottenham,FA Cup
35,34,Joško Gvardiol,Manchester City,0,28,MF,,,,0,0,2,0,0,0,0,0,64,60,83.8,0,0,0,0,0,4,2,0.0,4,3,0,0,0,0,0.0,0,0,0.0,0,0,2,1,74,0,0,0.0,0,10.3,0,7.5,0.0,0.0,2025-07-09T23:08:58.514444,2025-07-09T23:08:58.514444,2024-02-17,Tottenham,FA Cup
466,34,Kevin De Bruyne,Manchester City,0,27,MF,,,,0,0,1,1,0,0,0,0,71,59,80.3,0,0,0,0,0,3,2,0.0,4,5,0,0,0,0,0.0,0,0,0.0,0,0,1,2,81,0,0,0.0,0,10.4,0,7.1,0.0,0.0,2025-07-09T23:08:58.524217,2025-07-09T23:08:58.524218,2024-02-17,Tottenham,FA Cup
568,34,Kyle Walker,Manchester City,1,74,MF,,,,0,0,0,0,0,0,0,0,31,26,80.0,0,0,0,0,0,5,3,0.0,4,3,0,0,0,0,0.0,0,0,0.0,0,0,3,4,53,0,0,0.0,0,10.0,0,7.9,0.0,0.0,2025-07-09T23:08:58.526664,2025-07-09T23:08:58.526665,2024-02-17,Tottenham,FA Cup
